"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"GAB","GA",2056.0,20362.0,20362.0,"ecole communale d",12073.0,10.99288,-2.9205,3,"","",2015.0,"","",49,0,49,7,49,8,1,5514,0.0,0.14285714285714285,0.16326530612244897,0.2667913526596622
"GAB","GA",2056.0,20359.0,20359.0,"ecole communale de l'alliance chretienne",11938.0,10.92673,-2.44534,3,"","",2015.0,"","",50,0,50,18,50,11,1,5508,0.0,0.36,0.22,0.4724528301886791
"GAB","GA",2056.0,20362.0,20362.0,"ecole communale e",12074.0,10.98487,-2.91302,3,"","",2015.0,"","",47,0,47,5,47,11,1,5513,0.0,0.10638297872340426,0.23404255319148937,0.2976673471305209
"GAB","GA",2055.0,20349.0,20349.0,"ecole de l'alliance chretienne",12040.0,11.598700000000001,-2.35051,3,"","",2015.0,"","",48,14,48,34,48,39,1,5464,0.2916666666666667,0.7083333333333334,0.8125,0.9068519064465409
"GAB","GA",2055.0,20352.0,20352.0,"ecole de moukama",11912.0,12.02605,-2.0101,3,"","",2015.0,"","",42,6,42,31,42,38,1,5478,0.14285714285714285,0.7380952380952381,0.9047619047619048,0.9232264334305148
"GAB","GA",2055.0,20352.0,20352.0,"ecole de moukama",11916.0,12.02605,-2.0101,3,"","",2015.0,"","",44,6,44,31,44,38,1,5476,0.13636363636363635,0.7045454545454546,0.8636363636363636,0.9105705030974014
"GAB","GA",2052.0,20333.0,20333.0,"ecole meyang",11965.0,9.81959,0.38293000000000005,4,"","",2014.0,"","",42,3,42,4,42,18,1,5361,0.07142857142857142,0.09523809523809523,0.42857142857142855,0.4904926930340867
"GAB","GA",2057.0,20364.0,20364.0,"ecole mohoba mozeve",11959.0,13.22416,0.31776000000000004,3,"","",2015.0,"","",51,0,51,40,51,31,1,5525,0.0,0.7843137254901961,0.6078431372549019,0.8636010823123181
"GAB","GA",2058.0,20369.0,20369.0,"ecole priv. cath mikouyi",12080.0,12.66614,-0.88402,3,"","",2015.0,"","",42,0,42,3,42,6,1,5546,0.0,0.07142857142857142,0.14285714285714285,0.19252984212552943
"GAB","GA",2056.0,20359.0,20359.0,"ecole privee catholique saint kisito",11939.0,10.91346,-2.446,3,"","",2015.0,"","",48,0,48,18,48,15,1,5505,0.0,0.375,0.3125,0.5380306603773585
"GAB","GA",2059.0,20371.0,20371.0,"ecole privee vie comblee",12095.0,11.5,-2.2669385,1,"","",2015.0,"","",41,0,41,0,41,9,1,5556,0.0,0.0,0.21951219512195122,0.20708697653014263
"GAB","GA",2054.0,20347.0,20347.0,"ecole protestante d'ebel abanga",11891.0,10.48581,-0.27390000000000003,3,"","",2014.0,"","",50,12,50,16,50,28,1,5449,0.24,0.32,0.56,0.7288754716981132
"GAB","GA",2057.0,20364.0,20364.0,"ecole protestante de mbess",103059.0,12.68767,0.0,4,"","",2015.0,7.0,0.0,25,1,25,7,25,3,1,667,0.04,0.28,0.12,0.36956981132075467
"GAB","GA",2059.0,20371.0,20371.0,"ecole pub augustin mayilas",12096.0,10.03172,-2.72215,3,"","",2015.0,"","",49,0,49,8,49,14,1,5554,0.0,0.16326530612244897,0.2857142857142857,0.3795588316189008
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub boundji mandji",12115.0,11.89337,-1.00027,3,"","",2015.0,"","",45,0,45,28,45,20,1,5537,0.0,0.6222222222222222,0.4444444444444444,0.7453994875378522
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub boundji mandji",12111.0,11.89337,-1.00027,3,"","",2014.0,"","",45,0,45,28,45,20,1,5534,0.0,0.6222222222222222,0.4444444444444444,0.7453994875378522
"GAB","GA",2058.0,20370.0,20370.0,"ecole pub com pana",12020.0,12.62921,-1.6688100000000001,3,"","",2015.0,"","",109,0,109,44,109,12,1,5551,0.0,0.4036697247706422,0.11009174311926606,0.4427554379673904
"GAB","GA",2059.0,20371.0,20371.0,"ecole pub com plaine 5",12097.0,10.02098,-2.7270700000000003,3,"","",2015.0,"","",47,0,47,13,47,17,1,5555,0.0,0.2765957446808511,0.3617021276595745,0.507785474516771
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub d'iboundji",12116.0,11.82352,-1.2223600000000001,4,"","",2015.0,"","",116,0,116,76,116,66,1,5532,0.0,0.6551724137931034,0.5689655172413793,0.8031768110739684
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub d'iboundji",12112.0,11.82352,-1.2223600000000001,4,"","",2014.0,"","",118,0,118,76,118,66,1,5533,0.0,0.6440677966101694,0.559322033898305,0.795423132584976
"GAB","GA",2058.0,20368.0,20368.0,"ecole pub de koungou",12016.0,12.47637,-1.1436,3,"","",2015.0,"","",108,1,108,8,108,11,1,5540,0.009259259259259259,0.07407407407407407,0.10185185185185185,0.16611463872185459
"GAB","GA",2058.0,20369.0,20369.0,"ecole pub de matsatsa",12081.0,12.99685,-1.24106,3,"","",2015.0,"","",25,0,25,4,25,5,1,5543,0.0,0.16,0.2,0.3094339622641509
"GAB","GA",2058.0,20369.0,20369.0,"ecole pub de mouanandzokou",12082.0,12.7263,-0.8187000000000001,3,"","",2015.0,"","",85,0,85,5,85,5,1,5547,0.0,0.058823529411764705,0.058823529411764705,0.10772344453874778
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub de moudouma",12117.0,12.0077,-1.41864,4,"","",2015.0,"","",28,0,28,18,28,22,1,5539,0.0,0.6428571428571429,0.7857142857142857,0.8711975356180207
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub de moudouma",12113.0,12.0077,-1.41864,4,"","",2014.0,"","",29,0,29,18,29,22,1,5535,0.0,0.6206896551724138,0.7586206896551724,0.8570210665649608
"GAB","GA",2058.0,20369.0,20369.0,"ecole pub de ndangui",12083.0,12.97951,-0.75938,3,"","",2015.0,"","",57,0,57,23,57,16,1,5545,0.0,0.40350877192982454,0.2807017543859649,0.5386272699292088
"GAB","GA",2055.0,20348.0,20348.0,"ecole pub du centre de fougamou",12165.0,10.591374,-1.2164736,3,"","",2014.0,"","",46,1,46,3,46,5,1,5458,0.021739130434782608,0.06521739130434782,0.10869565217391304,0.17446859817229093
"GAB","GA",2059.0,20371.0,20371.0,"ecole pub gamba a",12098.0,10.01951,-2.72072,3,"","",2015.0,"","",50,0,50,15,50,12,1,5557,0.0,0.3,0.24,0.4415094339622641
"GAB","GA",2058.0,20370.0,20370.0,"ecole pub grang village",12022.0,12.65953,-1.82997,3,"","",2015.0,"","",17,0,17,16,17,13,1,5548,0.0,0.9411764705882353,0.7647058823529411,0.9303388391982763
"GAB","GA",2052.0,20329.0,20329.0,"ecole pub kango2",11970.0,10.0875,0.19924000000000003,3,"","",2014.0,"","",49,0,49,4,49,10,1,5340,0.0,0.08163265306122448,0.20408163265306123,0.25382505716957554
"GAB","GA",2058.0,20368.0,20368.0,"ecole pub lebagny",12017.0,12.55508,-1.38042,3,"","",2014.0,"","",20,0,20,14,20,4,1,5541,0.0,0.7,0.2,0.7169811320754715
"GAB","GA",2058.0,20368.0,20368.0,"ecole pub midouma",12018.0,12.36376,-1.4487,3,"","",2015.0,"","",30,4,30,24,30,27,1,5542,0.13333333333333333,0.8,0.9,0.9270440251572327
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub moughounda",12118.0,12.15147,-1.38828,3,"","",2015.0,"","",2,0,2,2,2,1,1,5536,0.0,1.0,0.5,0.9433962264150942
"GAB","GA",2058.0,20367.0,20367.0,"ecole pub moughounda",12114.0,12.15147,-1.38828,3,"","",2014.0,"","",2,0,2,2,2,1,1,5538,0.0,1.0,0.5,0.9433962264150942
"GAB","GA",2058.0,20369.0,20369.0,"ecole pub ndekabalandji",12084.0,12.90692,-0.77651,3,"","",2015.0,"","",43,0,43,37,43,13,1,5544,0.0,0.8604651162790697,0.3023255813953488,0.8515566803065397
