"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ETH","ET",1948.0,3151.0,18945.0,"school in dire dawa",52426.0,41.8775922,9.5927862,1,"","",2005.0,"","",50.0,15,50.0,34,50.0,19,2,5196,0.3,0.68,0.38,0.8123773584905661,0.0,292,292,293,237
"ETH","ET",1948.0,3151.0,18945.0,"school in dire dawa",52426.0,41.8775922,9.5927862,1,"","",2005.0,"","",50.0,1,50.0,7,50.0,3,2,5190,0.02,0.14,0.06,0.1960075471698112,0.0,293,293,292,237
"ETH","ET",1948.0,"",3172.0,"school in dire dawa","",38.2833,9.96667,4,"","",2005.0,7.0,17.0,50.0,0,50.0,4,50.0,0,2,31411,0.0,0.08,0.0,0.0754716981132075,12281.982638995483,294,294,294,238
"ETH","ET","","",2252.0,"school in dire dawa","",34.283298,10.5333,4,"","",2005.0,7.0,17.0,49.0,1,49.0,2,49.0,0,2,31361,0.0204081632653061,0.0408163265306122,0.0,0.0569731165473505,59678.89474438909,295,295,295,239
"ETH","ET",1943.0,"",3180.0,"school in dire dawa","",39.7783,10.9167,4,"","",2005.0,7.0,17.0,50.0,5,50.0,14,50.0,5,2,31400,0.1,0.28,0.1,0.3932075471698112,19548.21231850729,296,296,296,240
"ETH","ET",1943.0,3171.0,18602.0,"school in dire dawa","",37.25,12.4242,3,"","",2005.0,7.0,17.0,50.0,2,50.0,6,50.0,3,2,31380,0.04,0.12,0.06,0.1942339622641509,0.0,297,297,298,241
"ETH","ET",1943.0,3171.0,18602.0,"school in dire dawa","",37.25,12.4242,3,"","",2005.0,7.0,17.0,50.0,2,50.0,1,50.0,0,2,31407,0.04,0.02,0.0,0.0558490566037735,0.0,298,298,297,241
"ETH","ET",1943.0,3171.0,18665.0,"school in dire dawa",52503.0,37.044201,12.9842,3,"","",2005.0,"","",50.0,2,50.0,1,50.0,0,2,5058,0.04,0.02,0.0,0.0558490566037735,28475.58668152787,299,299,299,242
"ETH","ET",1948.0,"",3151.0,"school in dodolla","",39.5833,5.31667,4,"","",2005.0,7.0,17.0,50.0,1,50.0,5,50.0,1,2,31383,0.02,0.1,0.02,0.1279622641509434,0.0,300,300,278,230
"ETH","ET",1948.0,3151.0,18945.0,"school in dodolla",52427.0,39.1803741,6.9791945,1,"","",2005.0,"","",50.0,1,50.0,5,50.0,1,2,5191,0.02,0.1,0.02,0.1279622641509434,566.7429847237388,301,301,301,243
"ETH","ET",1950.0,"",3160.0,"school in dubti","",36.25,7.26667,4,"","",2005.0,7.0,17.0,50.0,7,50.0,22,50.0,27,2,31366,0.14,0.44,0.54,0.7343999999999999,359.5662005159161,302,302,302,244
"ETH","ET",1951.0,"",3176.0,"school in dubti","",38.478901,14.1139,4,"","",2005.0,7.0,17.0,50.0,1,50.0,2,50.0,1,2,31373,0.02,0.04,0.02,0.0736,554.0729392941086,303,303,303,245
"ETH","ET",1943.0,"",3142.0,"school in enticho","",37.75,10.15,4,"","",2005.0,7.0,17.0,50.0,0,50.0,11,50.0,0,2,31430,0.0,0.22,0.0,0.2075471698113207,52440.49550276087,304,304,304,246
"ETH","ET",1943.0,3142.0,18550.0,"school in enticho",52190.0,39.1517665,14.2790283,1,"","",2005.0,"","",50.0,0,50.0,11,50.0,0,2,4966,0.0,0.22,0.0,0.2075471698113207,196.97534444637495,305,305,305,247
"ETH","ET",1943.0,3171.0,18602.0,"school in fitche","",38.016701,11.85,3,"","",2005.0,7.0,17.0,50.0,0,50.0,12,50.0,4,2,31387,0.0,0.24,0.08,0.2837735849056603,873.945612708787,306,306,306,248
"ETH","ET",1943.0,3180.0,18629.0,"school in gambella","",37.650002,4.65,4,"","",2005.0,7.0,17.0,49.0,0,49.0,11,49.0,1,2,31478,0.0,0.2244897959183673,0.0204081632653061,0.2267137120539397,55212.49103821991,307,307,307,249
"ETH","ET",1943.0,3126.0,18606.0,"school in gambella",52335.0,34.1531947,7.9219687,1,"","",2005.0,"","",50.0,2,50.0,22,50.0,9,2,5027,0.04,0.44,0.18,0.5275169811320755,0.0,308,308,309,250
"ETH","ET",1948.0,3135.0,19017.0,"school in gambella",52512.0,34.1531947,7.9219687,1,"","",2005.0,"","",49.0,0,49.0,11,49.0,1,2,5234,0.0,0.2244897959183673,0.0204081632653061,0.2267137120539397,0.0,309,309,308,250
"ETH","ET",1947.0,"",3154.0,"school in gambella","",42.116699,9.31667,4,"","",2005.0,7.0,17.0,68.0,1,68.0,2,68.0,2,2,31376,0.0147058823529411,0.0294117647058823,0.0294117647058823,0.0677471974622583,0.0,310,310,229,191
"ETH","ET","","",3126.0,"school in gambella","",37.0167,10.85,4,"","",2005.0,7.0,17.0,50.0,2,50.0,22,50.0,9,2,31432,0.04,0.44,0.18,0.5275169811320755,524.4483792125953,311,311,311,251
"ETH","ET",1941.0,"",3119.0,"school in ganji","",38.700001,9.03333,4,"","",2005.0,7.0,17.0,67.0,3,67.0,4,67.0,1,2,31486,0.044776119402985,0.0597014925373134,0.0149253731343283,0.1086889765081124,0.0,312,312,257,214
"ETH","ET",1943.0,"",3180.0,"school in gawo dale","",39.41,10.5,4,"","",2005.0,7.0,17.0,50.0,14,50.0,12,50.0,6,2,31445,0.28,0.24,0.12,0.4891169811320754,0.0,313,313,321,252
"ETH","ET",1951.0,"",3137.0,"school in gewane","",38.900002,14.1667,4,"","",2005.0,7.0,17.0,50.0,0,50.0,4,50.0,0,2,31365,0.0,0.08,0.0,0.0754716981132075,0.0,314,314,394,253
"ETH","ET",1948.0,3151.0,18945.0,"school in harar",52428.0,39.583302,5.3166699,3,"","",2005.0,"","",50.0,1,50.0,23,50.0,2,2,5195,0.02,0.46,0.04,0.4641207547169811,0.222919513534037,315,315,278,230
"ETH","ET",1948.0,"",3151.0,"school in harar","",38.55,6.03,4,"","",2005.0,7.0,17.0,50.0,1,50.0,23,50.0,2,2,31431,0.02,0.46,0.04,0.4641207547169811,0.0,316,316,317,254
"ETH","ET",1948.0,"",3151.0,"school in harar","",38.55,6.03,4,"","",2005.0,7.0,17.0,50.0,2,50.0,19,50.0,4,2,31421,0.04,0.38,0.08,0.4268075471698113,0.0,317,317,316,254
"ETH","ET",1948.0,"",3189.0,"school in harar","",40.3333,8.98,4,"","",2005.0,7.0,17.0,68.0,1,68.0,3,68.0,0,2,31435,0.0147058823529411,0.0441176470588235,0.0,0.0548818306456877,23341.57134709487,318,318,318,255
"ETH","ET","","","","school in harar","",37.48,10.55,4,"","",2005.0,7.0,17.0,116.0,25,116.0,39,116.0,14,2,31414,0.2155172413793103,0.3362068965517241,0.1206896551724138,0.5114273504835538,0.0,319,319,320,256
"ETH","ET",1948.0,"",3193.0,"school in harar","",37.48,10.55,4,"","",2005.0,7.0,17.0,50.0,18,50.0,5,50.0,2,2,31349,0.36,0.1,0.04,0.4217358490566037,0.0,320,320,319,256
"ETH","ET",1943.0,3180.0,18683.0,"school in harar",52549.0,39.41,10.5,3,"","",2005.0,"","",47.0,8,47.0,14,47.0,1,2,5067,0.1702127659574468,0.2978723404255319,0.0212765957446808,0.405452385491345,0.0,321,321,313,252
"ETH","ET",1943.0,"",3180.0,"school in harar","",39.0667,11.2333,4,"","",2005.0,7.0,17.0,47.0,8,47.0,14,47.0,1,2,31442,0.1702127659574468,0.2978723404255319,0.0212765957446808,0.405452385491345,0.0,322,322,323,257
"ETH","ET",1943.0,"",3180.0,"school in harar","",39.0667,11.2333,4,"","",2005.0,7.0,17.0,50.0,1,50.0,10,50.0,5,2,31367,0.02,0.2,0.1,0.2777358490566038,0.0,323,323,322,257
"ETH","ET",1943.0,3171.0,18602.0,"school in harar","",37.623901,12.7689,3,"","",2005.0,7.0,17.0,50.0,0,50.0,25,50.0,1,2,31350,0.0,0.5,0.02,0.481132075471698,26034.00176064571,324,324,324,258
"ETH","ET",1943.0,"",3126.0,"school in harbu","",36.5,10.95,4,"","",2005.0,7.0,17.0,50.0,3,50.0,7,50.0,6,2,31358,0.06,0.14,0.12,0.2722716981132075,46372.84190852146,325,325,325,259
"ETH","ET",1948.0,"",3143.0,"school in harew","",41.3167,9.03333,4,"","",2005.0,7.0,17.0,46.0,0,46.0,4,46.0,0,2,31405,0.0,0.0869565217391304,0.0,0.0820344544708777,17623.511546728736,326,326,326,260
"ETH","ET",1948.0,"",3155.0,"school in hossana","",35.5633,8.3,4,"","",2005.0,7.0,17.0,50.0,17,50.0,25,50.0,4,2,31396,0.34,0.5,0.08,0.6569811320754716,7160.626101074704,327,327,327,261
"ETH","ET",1945.0,3141.0,18707.0,"school in hossana","",41.866699,9.58333,3,"","",2005.0,7.0,17.0,68.0,2,68.0,5,68.0,1,2,31420,0.0294117647058823,0.0735294117647058,0.0147058823529411,0.1075494260510236,0.0,328,328,267,223
"ETH","ET",1950.0,"",22001.0,"school in jijiga","",38.3667,8.11667,4,"","",2005.0,7.0,17.0,47.0,14,47.0,8,47.0,0,2,31371,0.2978723404255319,0.1702127659574468,0.0,0.3937579541669157,870.6046981562095,329,329,329,262
"ETH","ET",1945.0,3141.0,18707.0,"school in jijiga","",41.8566146,9.5815123,1,"","",2005.0,7.0,17.0,49.0,0,49.0,12,49.0,3,2,31474,0.0,0.2448979591836734,0.0612244897959183,0.274649713562745,0.0,330,330,234,194
"ETH","ET",0.0,"",3131.0,"school in jijiga","",34.5333,10.0667,4,"","",2005.0,7.0,17.0,50.0,20,50.0,28,50.0,5,2,31369,0.4,0.56,0.1,0.7192452830188679,0.0,331,331,354,263
"ETH","ET","","","","school in jimma","",34.583302,8.25,4,"","",2005.0,7.0,17.0,50.0,11,50.0,12,50.0,2,2,31410,0.22,0.24,0.04,0.406520754716981,0.22263898188248277,332,332,283,233
"ETH","ET",1946.0,"",3127.0,"school in jimma","",34.5833,8.25,4,"","",2005.0,7.0,17.0,64.0,11,64.0,4,64.0,2,2,31482,0.171875,0.0625,0.03125,0.2338625350088443,0.0,333,333,283,233
"ETH","ET",1941.0,"",3119.0,"school in jinka","",38.700001,9.03333,4,"","",2005.0,7.0,17.0,68.0,0,68.0,11,68.0,8,2,31374,0.0,0.1617647058823529,0.1176470588235294,0.2456420970163869,0.0,334,334,257,214
"ETH","ET",1943.0,3171.0,18602.0,"school in kemashi","",36.700001,12.9333,3,"","",2005.0,7.0,17.0,50.0,6,50.0,1,50.0,0,2,31385,0.12,0.02,0.0,0.1298113207547169,38754.79559416509,335,335,335,264
"ETH","ET",1951.0,"",3137.0,"school in kemba","",38.715801,14.19444,4,"","",2005.0,7.0,17.0,50.0,5,50.0,2,50.0,2,2,31417,0.1,0.04,0.04,0.1609056603773584,8644.300223320135,336,336,336,265
"ETH","ET",1945.0,3141.0,18707.0,"school in kemissie","",41.8566146,9.5815123,1,"","",2005.0,7.0,17.0,50.0,0,50.0,7,50.0,3,2,31475,0.0,0.14,0.06,0.180754716981132,0.0,337,337,234,194
"ETH","ET",1947.0,"",3154.0,"school in kolladiba","",42.116699,9.31667,4,"","",2005.0,7.0,17.0,67.0,0,67.0,3,67.0,2,2,31352,0.0,0.044776119402985,0.0298507462686567,0.0691417595211775,0.0,338,338,229,191
"ETH","ET",1947.0,3154.0,18732.0,"school in konso",52363.0,37.4387894,5.3404492,1,"","",2005.0,"","",67.0,2,67.0,1,67.0,0,2,5095,0.0298507462686567,0.0149253731343283,0.0,0.0418213074307426,11260.6307349624,339,339,339,266
"ETH","ET",1947.0,"",3154.0,"school in konso","",42.116699,9.31667,4,"","",2005.0,7.0,17.0,67.0,2,67.0,1,67.0,0,2,31440,0.0298507462686567,0.0149253731343283,0.0,0.0418213074307426,0.0,340,340,229,191
"ETH","ET",1948.0,"",16645.0,"school in kurmuk","",38.5,9.06667,4,"","",2005.0,7.0,17.0,50.0,1,50.0,23,50.0,5,2,31406,0.02,0.46,0.1,0.4940754716981132,6673.980807626606,341,341,341,267
"ETH","ET",703.0,"",3158.0,"school in lemmen","",42.799999,9.35,4,"","",2005.0,7.0,17.0,46.0,0,46.0,1,46.0,1,2,31470,0.0,0.0217391304347826,0.0217391304347826,0.0405713878089667,0.0,342,342,369,268
"ETH","ET",1949.0,3158.0,19090.0,"school in lemmen",52380.0,42.799999,9.3500004,3,"","",2005.0,"","",46.0,0,46.0,1,46.0,1,2,5260,0.0,0.0217391304347826,0.0217391304347826,0.0405713878089667,0.0,343,343,370,269
"ETH","ET",1941.0,"",3119.0,"school in limufi bilbilo","",38.700001,9.03333,4,"","",2005.0,7.0,17.0,67.0,1,67.0,9,67.0,1,2,31487,0.0149253731343283,0.1343283582089552,0.0149253731343283,0.1509211885569776,0.0,344,344,257,214
"ETH","ET","","",3134.0,"school in masha","",35.5833,6.98556,4,"","",2005.0,7.0,17.0,49.0,0,49.0,8,49.0,6,2,29128,0.0,0.1632653061224489,0.1224489795918367,0.2506817128083424,915.19664119722,345,345,345,270
"ETH","ET",1950.0,3134.0,19233.0,"school in masha",52472.0,35.4809314,7.7306338,1,"","",2005.0,"","",49.0,0,49.0,8,49.0,6,2,5303,0.0,0.1632653061224489,0.1224489795918367,0.2506817128083424,401.58064587931887,346,346,346,271
"ETH","ET",1948.0,"",3146.0,"school in masha","",36.5,8.75,4,"","",2005.0,7.0,17.0,50.0,6,50.0,31,50.0,2,2,31382,0.12,0.62,0.04,0.6405433962264151,30468.12953163258,347,347,347,272
"ETH","ET",1951.0,"",3145.0,"school in mekele","",39.4608,14.2769,4,"","",2005.0,7.0,17.0,50.0,0,50.0,5,50.0,2,2,31386,0.0,0.1,0.04,0.1283018867924528,0.0,348,348,259,216
"ETH","ET",1951.0,"",3137.0,"school in merawi","",39.150002,14.2789,4,"","",2005.0,7.0,17.0,50.0,0,50.0,4,50.0,3,2,31346,0.0,0.08,0.06,0.1275471698113207,196.97534444637495,349,349,349,273
"ETH","ET",1943.0,"",3180.0,"school in mersa","",38.76,10.58,4,"","",2005.0,7.0,17.0,50.0,0,50.0,32,50.0,1,2,31389,0.0,0.64,0.02,0.6105660377358489,6587.881452871147,350,350,350,274
"ETH","ET",1943.0,3180.0,18682.0,"school in mersa",52547.0,39.6595576,11.6649572,1,"","",2005.0,"","",50.0,0,50.0,32,50.0,1,2,5065,0.0,0.64,0.02,0.6105660377358489,1082.0135554880367,351,351,351,275
"ETH","ET",1951.0,"",3145.0,"school in messela","",39.4608,14.2769,4,"","",2005.0,7.0,17.0,50.0,0,50.0,2,50.0,1,2,31368,0.0,0.04,0.02,0.0558490566037735,0.0,352,352,259,216
"ETH","ET",1950.0,"",3184.0,"school in metu","",38.4167,6.75,4,"","",2005.0,7.0,17.0,49.0,1,49.0,35,49.0,8,2,31403,0.0204081632653061,0.7142857142857143,0.1632653061224489,0.7224640227398511,0.0,353,353,256,213
"ETH","ET",0.0,"",3131.0,"school in miti","",34.5333,10.0667,4,"","",2005.0,7.0,17.0,50.0,20,50.0,2,50.0,0,2,31477,0.4,0.04,0.0,0.3999999999999999,0.0,354,354,331,263
"ETH","ET",1944.0,"",3169.0,"school in miti","",36.2167,10.65,4,"","",2005.0,7.0,17.0,50.0,10,50.0,15,50.0,6,2,31465,0.2,0.3,0.12,0.4784905660377357,46372.84190852146,355,355,355,276
"ETH","ET",1943.0,"",3173.0,"school in miti","",39.15,11.5,4,"","",2005.0,7.0,17.0,50.0,7,50.0,30,50.0,0,2,31402,0.14,0.6,0.0,0.6188679245283019,0.22263898234814405,356,356,357,277
"ETH","ET",1943.0,3180.0,18580.0,"school in miti",52243.0,39.150002,11.5,3,"","",2005.0,"","",50.0,7,50.0,30,50.0,0,2,4986,0.14,0.6,0.0,0.6188679245283019,0.22263898234814405,357,357,356,277
"ETH","ET",1950.0,"",3149.0,"school in mizan teferi","",38.2667,6.31667,4,"","",2005.0,7.0,17.0,44.0,16,44.0,25,44.0,4,2,31419,0.3636363636363636,0.5681818181818182,0.0909090909090909,0.707724366698326,0.0,358,358,290,236
"ETH","ET",1950.0,3149.0,19265.0,"school in mizan teferi",52535.0,35.5821994,6.9936468,1,"","",2005.0,"","",44.0,16,44.0,25,44.0,4,2,5310,0.3636363636363636,0.5681818181818182,0.0909090909090909,0.707724366698326,0.07045758218737526,359,359,210,176
"ETH","ET",1948.0,"",3159.0,"school in mytsemri","",36.8333,7.66667,4,"","",2005.0,7.0,17.0,49.0,5,49.0,18,49.0,8,2,31447,0.1020408163265306,0.3673469387755102,0.1632653061224489,0.4949564558599877,0.0,360,360,363,278
"ETH","ET",1950.0,"",3184.0,"school in nazereth","",38.4167,6.75,4,"","",2005.0,7.0,17.0,50.0,11,50.0,24,50.0,2,2,31456,0.22,0.48,0.04,0.5760603773584905,0.0,361,361,256,213
"ETH","ET","","","","school in nazereth","",38.416698,6.75,4,"","",2005.0,7.0,17.0,49.0,4,49.0,18,49.0,2,2,31418,0.0816326530612244,0.3673469387755102,0.0408163265306122,0.4176478257920064,0.22263898141682148,362,362,256,213
"ETH","ET",1948.0,"",3159.0,"school in nefas moucha","",36.8333,7.66667,4,"","",2005.0,7.0,17.0,49.0,20,49.0,9,49.0,5,2,31469,0.4081632653061224,0.1836734693877551,0.1020408163265306,0.5341199606055556,0.0,363,363,360,278
"ETH","ET",1950.0,"",3195.0,"school in negelle","",37.75,6.9,4,"","",2005.0,7.0,17.0,50.0,10,50.0,18,50.0,4,2,31472,0.2,0.36,0.08,0.4990188679245282,0.0,364,364,236,196
"ETH","ET",1941.0,"",3119.0,"school in negelle","",38.700001,9.03333,4,"","",2005.0,7.0,17.0,68.0,0,68.0,7,68.0,6,2,31384,0.0,0.1029411764705882,0.088235294117647,0.1717862505712606,0.0,365,365,257,214
"ETH","ET",1947.0,"",3154.0,"school in negelle","",42.116699,9.31667,4,"","",2005.0,7.0,17.0,50.0,2,50.0,1,50.0,0,2,31450,0.04,0.02,0.0,0.0558490566037735,0.0,366,366,229,191
"ETH","ET",1948.0,"",3193.0,"school in negelle","",37.6,10.85,4,"","",2005.0,7.0,17.0,50.0,3,50.0,16,50.0,7,2,31381,0.06,0.32,0.14,0.4247999999999999,32009.62755480605,367,367,367,279
"ETH","ET",1951.0,"",3179.0,"school in negelle","",39.207199,13.1842,4,"","",2005.0,7.0,17.0,50.0,12,50.0,3,50.0,1,2,31415,0.24,0.06,0.02,0.2829132075471697,44168.574347618545,368,368,368,280
"ETH","ET",703.0,"",3158.0,"school in nuunu kumba","",42.799999,9.35,4,"","",2005.0,7.0,17.0,50.0,0,50.0,2,50.0,3,2,31413,0.0,0.04,0.06,0.0920754716981132,0.0,369,369,342,268
"ETH","ET",1949.0,3158.0,19090.0,"school in nuunu kumba",52381.0,42.799999,9.3500004,3,"","",2005.0,"","",50.0,0,50.0,2,50.0,3,2,5259,0.0,0.04,0.06,0.0920754716981132,0.0,370,370,343,269
"ETH","ET",1948.0,"",3119.0,"school in omasha","",38.599998,8.96667,4,"","",2005.0,7.0,17.0,50.0,0,50.0,7,50.0,1,2,31473,0.0,0.14,0.02,0.1483018867924528,7957.6418002722885,371,371,371,281
"ETH","ET","","","","school in samre","",37.383301,11.6,4,"","",2005.0,7.0,17.0,50.0,9,50.0,22,50.0,9,2,31355,0.18,0.44,0.18,0.588166037735849,3815.61670229185,372,372,372,282
"ETH","ET",1943.0,"",3173.0,"school in sanja","",39.65,11.6667,4,"","",2005.0,7.0,17.0,50.0,1,50.0,13,50.0,0,2,31454,0.02,0.26,0.0,0.2592452830188679,0.22263898141682148,373,373,374,283
"ETH","ET",1943.0,3173.0,18610.0,"school in sanja",52352.0,39.650002,11.6667,3,"","",2005.0,"","",50.0,1,50.0,13,50.0,0,2,5031,0.02,0.26,0.0,0.2592452830188679,0.22263898141682148,374,374,373,283
"ETH","ET",1951.0,"",3176.0,"school in selekleka","",38.402802,14.1383,4,"","",2005.0,7.0,17.0,50.0,6,50.0,2,50.0,0,2,31408,0.12,0.04,0.0,0.1464150943396226,8491.214721040042,375,375,375,284
"ETH","ET",1951.0,3176.0,19306.0,"school in selekleka",52454.0,38.4761234,14.1179055,1,"","",2005.0,"","",50.0,6,50.0,2,50.0,0,2,5328,0.12,0.04,0.0,0.1464150943396226,554.0729392941086,376,376,376,285
"ETH","ET",1942.0,"",26090.0,"school in shire","",40.645302,10.1664,4,"","",2005.0,7.0,17.0,68.0,0,68.0,1,68.0,0,2,31458,0.0,0.0147058823529411,0.0,0.013873473917869,81935.97760937878,377,377,377,286
"ETH","ET",1950.0,"",3184.0,"school in snnpr","",38.4667,7.05,4,"","",2005.0,7.0,17.0,31.0,4,31.0,8,31.0,3,2,31480,0.1290322580645161,0.2580645161290322,0.0967741935483871,0.3927677283819413,0.0,378,378,252,209
"ETH","ET",1950.0,3184.0,19198.0,"school in snnpr",52372.0,38.466702,7.0500002,3,"","",2005.0,"","",31.0,4,31.0,8,31.0,3,2,5287,0.1290322580645161,0.2580645161290322,0.0967741935483871,0.3927677283819413,0.0,379,379,253,210
"ETH","ET",1950.0,3152.0,19242.0,"school in sodo",52486.0,37.750987,6.8309978000000005,1,"","",2005.0,"","",44.0,5,44.0,0,44.0,0,2,5307,0.1136363636363636,0.0,0.0,0.1072041166380788,7737.546832648014,380,380,380,287
"ETH","ET",1950.0,"",3195.0,"school in sodo","",37.75,6.9,4,"","",2005.0,7.0,17.0,44.0,5,44.0,0,44.0,0,2,31393,0.1136363636363636,0.0,0.0,0.1072041166380788,0.0,381,381,236,196
"ETH","ET",1943.0,"",3180.0,"school in sodo","",39.6333,11.1333,4,"","",2005.0,7.0,17.0,50.0,1,50.0,7,50.0,1,2,31394,0.02,0.14,0.02,0.1642037735849056,12001.453216923901,382,382,382,288
"ETH","ET",1942.0,26089.0,18506.0,"school in sodo",52176.0,41.4394,11.5636,3,"","",2005.0,"","",59.0,0,59.0,0,59.0,0,2,4950,0.0,0.0,0.0,0.0,44025.13422113823,383,383,383,289
"ETH","ET",1942.0,"",26089.0,"school in sodo","",41.0853,11.7361,4,"","",2005.0,7.0,17.0,59.0,0,59.0,1,59.0,0,2,31397,0.0,0.0169491525423728,0.0,0.0159897665494083,0.0,384,384,251,208
"ETH","ET","","",26089.0,"school in sodo","",41.0853,11.7361,4,"","",2005.0,7.0,17.0,59.0,0,59.0,0,59.0,0,2,31461,0.0,0.0,0.0,0.0,0.0,385,385,251,208
"ETH","ET",1943.0,3171.0,18602.0,"school in teltele","",37.950001,11.25,3,"","",2005.0,7.0,17.0,49.0,12,49.0,4,49.0,2,2,31483,0.2448979591836734,0.0816326530612244,0.0408163265306122,0.3158900708326991,48662.128292873975,386,386,386,290
"ETH","ET",703.0,"",3158.0,"school in tembien","",42.799999,9.35,4,"","",2005.0,7.0,17.0,50.0,0,50.0,0,50.0,0,2,31455,0.0,0.0,0.0,0.0,0.0,387,387,342,268
"ETH","ET",1949.0,3158.0,19090.0,"school in tembien",52382.0,42.799999,9.3500004,3,"","",2005.0,"","",50.0,0,50.0,0,50.0,0,2,5261,0.0,0.0,0.0,0.0,0.0,388,388,343,269
"ETH","ET",1946.0,"",3127.0,"school in tikil dingaye","",34.5833,8.25,4,"","",2005.0,7.0,17.0,59.0,1,59.0,3,59.0,0,2,31404,0.0169491525423728,0.0508474576271186,0.0,0.0631460272205449,0.0,389,389,283,233
"ETH","ET",1948.0,"",3189.0,"school in tilili","",41.1667,9.08333,4,"","",2005.0,7.0,17.0,50.0,0,50.0,0,50.0,0,2,31354,0.0,0.0,0.0,0.0,2527.2057586274877,390,390,390,291
"ETH","ET",1943.0,"",26086.0,"school in wogidi","",39.5333,9.68333,4,"","",2005.0,7.0,17.0,50.0,0,50.0,6,50.0,0,2,31429,0.0,0.12,0.0,0.1132075471698113,3273.03838832123,391,391,391,292
"ETH","ET",1943.0,"",3177.0,"school in wolkite","",39.8667,10.7167,4,"","",2005.0,7.0,17.0,49.0,0,49.0,20,49.0,2,2,31425,0.0,0.4081632653061224,0.0408163265306122,0.407848930869999,1133.0471470943185,392,392,392,293
"ETH","ET",1950.0,"",3182.0,"school in wonago","",35.4833,7.73333,4,"","",2005.0,7.0,17.0,50.0,0,50.0,33,50.0,10,2,31436,0.0,0.66,0.2,0.6867924528301887,401.58064587931887,393,393,393,294
"ETH","ET",1951.0,"",3137.0,"school in wonago","",38.900002,14.1667,4,"","",2005.0,7.0,17.0,50.0,0,50.0,2,50.0,0,2,31422,0.0,0.04,0.0,0.0377358490566037,0.0,394,394,314,253
"ETH","ET",1948.0,"",3172.0,"school in xullo","",38.21,10.05,4,"","",2005.0,7.0,17.0,50.0,8,50.0,13,50.0,1,2,31451,0.16,0.26,0.02,0.3687094339622642,600.7712226563826,395,395,395,295
"ETH","ET",1945.0,3141.0,18707.0,"school in yejube","",41.8566146,9.5815123,1,"","",2005.0,7.0,17.0,50.0,1,50.0,4,50.0,3,2,31479,0.02,0.08,0.06,0.1438641509433962,0.0,396,396,234,194
"ETH","ET",1948.0,3130.0,18778.0,"school in yirgalem","",39.783298,7.1,3,"","",2005.0,7.0,17.0,49.0,1,49.0,5,49.0,1,2,31399,0.0204081632653061,0.1020408163265306,0.0204081632653061,0.130488884669252,59027.03185790149,397,397,397,296
"ETH","ET","","","","school in yirgalem","",39.4753,13.4967,4,"","",2005.0,7.0,17.0,49.0,10,49.0,8,49.0,5,2,31434,0.2040816326530612,0.1632653061224489,0.1020408163265306,0.3792300634586698,0.0,398,398,399,297
"ETH","ET",1951.0,"",3179.0,"school in yirgalem","",39.4753,13.4967,4,"","",2005.0,7.0,17.0,50.0,0,50.0,6,50.0,3,2,31360,0.0,0.12,0.06,0.1630188679245282,0.0,399,399,398,297
"ETH","ET",1951.0,"",3137.0,"school in yirgalem","",39.0,13.6167,4,"","",2005.0,7.0,17.0,50.0,4,50.0,3,50.0,0,2,31426,0.08,0.06,0.0,0.1275471698113207,54603.984370784914,400,400,400,298
"ETH","ET",1943.0,3171.0,18602.0,"selam","",37.63,12.264722,3,"","",2013.0,5.0,17.0,0.0,0,"",201,0.0,0,1,30346,"","","","",0.11131949070841074,401,401,402,299
"ETH","ET",1943.0,3171.0,18603.0,"selam",52331.0,37.630001,12.264722,3,"","",2013.0,"","",0.0,0,1844.0,201,0.0,0,1,5019,"",0.1090021691973969,"","",0.11131949070841074,402,402,401,299
"ETH","ET",1948.0,3159.0,18995.0,"sentema goro",52490.0,36.672901,7.7163901,3,"","",2009.0,"","",104.0,21,104.0,59,104.0,56,1,5226,0.2019230769230769,0.5673076923076923,0.5384615384615384,0.7930384271863002,6968.669499437623,403,403,403,300
"ETH","ET",1948.0,"",3689.0,"shashe kakale elementary","",38.6,7.2,4,"","",1994.0,5.0,16.0,120.0,17,120.0,85,120.0,29,3,28785,0.1416666666666666,0.7083333333333334,0.2416666666666666,0.7642956193221524,9185.098003628089,404,404,404,301
"ETH","ET",1948.0,3164.0,18763.0,"shebel fana",52170.0,34.588799,8.4789801,3,"","",2009.0,"","",105.0,6,105.0,42,105.0,34,1,5108,0.0571428571428571,0.4,0.3238095238095238,0.582518290335002,20777.561480174303,405,405,405,302
"ETH","ET",1948.0,"",3172.0,"sheno","",39.3,9.33333,4,"","",2003.0,"","",235.0,6,235.0,1,235.0,1,2,30176,0.025531914893617,0.0042553191489361,0.0042553191489361,0.0318939763047378,36969.18140240566,406,406,406,303
"ETH","ET",1943.0,3178.0,18583.0,"shime mariam",52266.0,38.4,8.330957,1,"","",1995.0,"","",120.0,33,120.0,36,120.0,21,3,5000,0.275,0.3,0.175,0.5484080188679245,24256.333179341156,407,407,407,304
