"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ZAF","ZA",4465.0,43282.0,43282.0,"dr nhlapo intermediate school","",27.8487,-26.668,3,"school","mapping",2017.0,5.0,16.0,37,1,37,3,37,0,1,36349,0.027027027027027,0.081081081081081,0.0,0.0999214410739142,2868.269202514988,42,42,42,43
"ZAF","ZA",4469.0,43306.0,43306.0,"duikerbos primary school","",25.348,-26.5392,3,"school","mapping",2017.0,5.0,16.0,41,2,41,12,41,0,1,36659,0.048780487804878,0.2926829268292683,0.0,0.3086662251804294,4480.8411698962755,43,43,43,44
"ZAF","ZA",4468.0,43303.0,43303.0,"dumezizweni","",30.25,-25.6951,3,"school","mapping",2018.0,5.0,15.0,48,0,48,2,48,0,1,36620,0.0,0.0416666666666666,0.0,0.0393081761006289,44370.24259833695,44,44,44,45
"ZAF","ZA",4465.0,43281.0,43281.0,"ekukhanyisweni primary school","",28.094,-26.1094,3,"school","mapping",2017.0,5.0,16.0,49,2,49,11,49,0,1,36340,0.0408163265306122,0.2244897959183673,0.0,0.2416445977697972,489.46291730638745,45,45,45,46
"ZAF","ZA",4471.0,"",29546.0,"encotsheni","",18.637489,-34.005689,4,"","",1999.0,5.0,20.0,0,0,82,54,82,71,3,31183,"",0.6585365853658537,0.8658536585365854,"",773.8205388231925,46,46,46,47
"ZAF","ZA",4468.0,43301.0,43301.0,"entokozweni primary school","",31.1289,-25.3494,3,"school","mapping",2018.0,5.0,15.0,45,0,45,12,45,0,1,36595,0.0,0.2666666666666666,0.0,0.2515723270440251,0.0,47,47,145,48
"ZAF","ZA",4463.0,43270.0,43270.0,"esethu public primary school","",27.35,-31.4696,3,"school","mapping",2017.0,5.0,15.0,35,1,35,6,35,0,1,36292,0.0285714285714285,0.1714285714285714,0.0,0.1840585290720061,29981.94961829522,48,48,48,49
"ZAF","ZA",4469.0,43304.0,43304.0,"ennis thabong primary school","",27.918,-25.7532,3,"school","mapping",2017.0,5.0,16.0,50,2,50,15,50,0,1,36633,0.04,0.3,0.0,0.3094339622641509,17480.12368072698,49,49,49,50
"ZAF","ZA",4463.0,43271.0,43271.0,"et tabane junior sec school","",28.2486,-31.1941,3,"school","mapping",2017.0,5.0,15.0,47,2,47,10,47,0,1,36297,0.0425531914893617,0.2127659574468085,0.0,0.2323257343457724,31228.734961223192,50,50,50,51
"ZAF","ZA",4463.0,43274.0,43274.0,"fairview primary school","",26.6543,-33.4075,3,"school","mapping",2017.0,5.0,15.0,27,1,27,6,27,0,1,36316,0.037037037037037,0.2222222222222222,0.0,0.2368196288531718,41907.11414164951,51,51,51,52
"ZAF","ZA",4463.0,43269.0,43269.0,"fikile benson primary school","",27.7312,-32.9303,3,"school","mapping",2017.0,5.0,15.0,34,0,34,5,34,0,1,36288,0.0,0.1470588235294117,0.0,0.1387347391786903,11564.85437637232,52,52,52,53
"ZAF","ZA",4465.0,43284.0,43284.0,"fjl wells primary school","",27.7276,-26.1661,3,"school","mapping",2017.0,5.0,16.0,50,5,50,13,50,0,1,36378,0.1,0.26,0.0,0.3150943396226414,4996.148434853587,53,53,53,54
"ZAF","ZA",4465.0,43283.0,43283.0,"foxtrot primary school","",27.702,-26.2854,3,"school","mapping",2017.0,5.0,16.0,49,11,49,6,49,0,1,36363,0.2244897959183673,0.1224489795918367,0.0,0.3013681406332267,752.974200282582,54,54,54,55
"ZAF","ZA",4469.0,43306.0,43306.0,"ga iseraele primary school","",25.5508,-25.8694,3,"school","mapping",2017.0,5.0,16.0,35,0,35,11,35,0,1,36660,0.0,0.3142857142857143,0.0,0.2964959568733153,4194.452788416131,55,55,55,56
"ZAF","ZA",4469.0,43306.0,43306.0,"gaetsalwe primary school","",25.0834,-25.7428,3,"school","mapping",2017.0,5.0,16.0,27,0,27,18,27,0,1,36661,0.0,0.6666666666666666,0.0,0.6289308176100628,21728.732815737767,56,56,56,57
"ZAF","ZA",4471.0,43314.0,43314.0,"gelukshoop",56804.0,20.1361021,-33.9652213,1,"","",2001.0,"","",0,0,27,0,27,8,2,18251,"",0.0,0.2962962962962963,"",79230.26143761419,57,57,57,58
"ZAF","ZA",4469.0,43306.0,43306.0,"george madoda primary school","",25.4444,-26.6847,3,"school","mapping",2017.0,5.0,16.0,49,4,49,10,49,0,1,36662,0.0816326530612244,0.2040816326530612,0.0,0.2538250571695755,21056.012023788542,58,58,58,59
"ZAF","ZA",4466.0,"",43287.0,"ghobela combined primary school","",30.587417,-30.54025,4,"","",1995.0,6.0,16.0,154,57,154,129,154,154,3,31177,0.3701298701298701,0.8376623376623377,1.0,0.9433962264150944,52146.50097130286,59,59,59,60
"ZAF","ZA",4465.0,43283.0,43283.0,"glenstatia primary school","",28.285,-25.7897,3,"school","mapping",2017.0,5.0,16.0,25,1,25,0,25,0,1,36364,0.04,0.0,0.0,0.0377358490566037,11574.239444133507,60,60,60,61
"ZAF","ZA",4469.0,43304.0,43304.0,"goakganya primary school","",27.9787,-25.441,3,"school","mapping",2017.0,5.0,16.0,50,2,50,15,50,0,1,36634,0.04,0.3,0.0,0.3094339622641509,3161.155162829259,61,61,61,62
"ZAF","ZA",4469.0,43305.0,43305.0,"goedgevonden primary school","",26.9,-26.1572,3,"school","mapping",2017.0,5.0,16.0,49,4,49,11,49,0,1,36645,0.0816326530612244,0.2244897959183673,0.0,0.2715063692015119,32885.23264354338,62,62,62,63
"ZAF","ZA",4463.0,43267.0,43267.0,"gogela primary school","",29.2348,-30.6397,3,"school","mapping",2017.0,5.0,15.0,37,0,37,6,37,0,1,36279,0.0,0.1621621621621621,0.0,0.1529831718510963,48444.01483084498,63,63,63,64
"ZAF","ZA",4469.0,43305.0,43305.0,"gontse primary school","",25.9673,-27.223,3,"school","mapping",2017.0,5.0,16.0,49,2,49,14,49,0,1,36646,0.0408163265306122,0.2857142857142857,0.0,0.2970460421365311,12840.36487989202,64,64,64,65
"ZAF","ZA",4465.0,43280.0,43280.0,"greenfields primary school","",28.1322,-26.392,3,"school","mapping",2017.0,5.0,16.0,49,1,49,3,49,0,1,36324,0.0204081632653061,0.0612244897959183,0.0,0.0758331827147493,4977.839636913484,65,65,65,66
"ZAF","ZA",4465.0,43284.0,43284.0,"greenspark primary school","",27.3046,-26.2935,3,"school","mapping",2017.0,5.0,16.0,48,1,48,11,48,0,1,36379,0.0208333333333333,0.2291666666666666,0.0,0.2313449947589098,3681.1808173188006,66,66,66,67
"ZAF","ZA",4463.0,43268.0,43268.0,"gubevu primary school","",27.4281,-32.2797,3,"school","mapping",2017.0,5.0,15.0,48,0,48,22,48,1,1,36282,0.0,0.4583333333333333,0.0208333333333333,0.4430359014675051,72777.26608372461,67,67,67,68
