iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
TZA,TZ,4797.0,46631.0,46631.0,bunda stoo,,33.86381,-2.013945,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22901,0.0,0.0,0.0,0.0,0.0,79,79,78,57
TZA,TZ,4801.0,46560.0,46560.0,bundilya,59667.0,33.337299,-2.57693,3,,,1997.0,,,118,41,,,118,0,,,118,0,,,3,15763,0.3474576271186441,0.0,0.0,0.3277902142628717,4686.308792407194,80,80,80,58
TZA,TZ,4791.0,46487.0,46487.0,bunena,,31.8153433,-1.3543817,3,school,sentinel site,2016.0,8.0,12.0,56,1,0.0,0.0,56,13,0.0,0.0,56,4,0.0,0.0,1,36794,0.0178571428571428,0.2321428571428571,0.0714285714285714,0.282756717916277,0.0,81,81,82,59
TZA,TZ,4791.0,46487.0,46487.0,bunena,,31.8153433,-1.3543817,3,school,sentinel site,2017.0,5.0,14.0,60,5,0.0,0.0,60,13,0.0,0.0,60,11,0.0,0.0,1,36795,0.0833333333333333,0.2166666666666666,0.1833333333333333,0.390177323549965,0.0,82,82,81,59
TZA,TZ,4791.0,46487.0,46487.0,bunena,,31.8153433,-1.3543817,3,school,sentinel site,2018.0,9.0,15.0,60,4,0.0,0.0,60,13,0.0,0.0,60,11,0.0,0.02,1,36796,0.0666666666666666,0.2166666666666666,0.1833333333333333,0.3801187980433262,0.0,83,83,81,59
TZA,TZ,4797.0,46525.0,46525.0,bunere,,33.4069983,-2.1534583,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36844,0.0,0.0,0.0,0.0,5348.430930151828,84,84,84,60
TZA,TZ,4797.0,46526.0,46526.0,buruma,,33.88461,-1.729997,3,ward,mapping,2018.0,,,30,4,0.0,,30,0,0.0,,30,0,0.0,,1,22926,0.1333333333333333,0.0,0.0,0.1257861635220125,0.0,85,85,86,61
TZA,TZ,4797.0,46526.0,46526.0,buruma,,33.88461,-1.729997,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22925,0.0,0.0,0.0,0.0,0.0,86,86,85,61
TZA,TZ,4797.0,46527.0,46527.0,burungu,,33.3141117,-1.9435,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36943,0.0,0.0,0.0,0.0,3602.6651065837004,87,87,87,62
TZA,TZ,4801.0,46560.0,46560.0,busalanga,59668.0,33.5598042,-2.6456882,1,,,1997.0,,,119,50,,,119,1,,,119,0,,,3,15767,0.4201680672268907,0.0084033613445378,0.0,0.4009817023368726,5473.124126666553,88,88,88,63
TZA,TZ,4797.0,46527.0,46527.0,busamba,,33.693985,-1.4968067,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36944,0.0,0.0,0.0,0.0,0.5575991117645507,89,89,155,64
TZA,TZ,4797.0,46527.0,46527.0,busambara,,33.67095,-1.734357,3,ward,mapping,2018.0,,,30,1,0.0,,30,4,0.0,,30,0,0.0,,1,22964,0.0333333333333333,0.1333333333333333,0.0,0.1530398322851152,0.0,90,90,91,65
TZA,TZ,4797.0,46527.0,46527.0,busambara,,33.67095,-1.734357,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22965,0.0,0.0,0.0,0.0,0.0,91,91,90,65
TZA,TZ,4797.0,46530.0,46530.0,busawe,,34.42384,-1.5888300000000002,3,ward,mapping,2018.0,,,30,0,0.0,,30,2,0.0,,30,0,0.0,,1,23077,0.0,0.0666666666666666,0.0,0.0628930817610062,0.0,92,92,93,66
