iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
MRT,MR,3227.0,31065.0,31065.0,gligh ehel ewadje,13454.0,-9.019166667,15.61666667,3,,,2015,,,8,4,,,73,3,,,73,1,,,1,9537,0.5,0.0410958904109589,0.0136986301369863,0.4972790392193656,14067.202542125946,57,57,57,37
MRT,MR,3227.0,31064.0,31064.0,gligue smalil,13369.0,-9.5675,16.48583333,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9534,,,,,0.0,58,58,59,38
MRT,MR,3227.0,31064.0,31064.0,gligue smalile,13370.0,-9.5675,16.48583333,3,,,2015,,,2,1,,,127,1,,,127,0,,,1,9532,0.5,0.0078740157480314,0.0,0.4754122715792601,0.0,59,59,58,38
MRT,MR,3226.0,31059.0,31059.0,gneiba,13406.0,-5.9468,15.861876,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9519,,,,,0.0,60,60,79,39
MRT,MR,3227.0,31065.0,31065.0,gogui zemal,13455.0,-9.36528,15.8208315,1,,,2015,,,4,3,,,128,1,,,128,0,,,1,9536,0.75,0.0078125,0.0,0.7093897405660377,0.0,61,61,62,40
MRT,MR,3227.0,31065.0,31065.0,gogui zemal,13456.0,-9.36528,15.8208315,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9539,,,,,0.0,62,62,61,40
MRT,MR,3227.0,31064.0,31064.0,goungelle,13371.0,-9.5499999,16.4,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9533,,,,,10151.047299264234,63,63,63,41
MRT,MR,3227.0,31064.0,31064.0,gounguel,13372.0,-9.566111111,16.50138889,3,,,2015,,,6,4,,,128,1,,,128,1,,,1,9535,0.6666666666666666,0.0078125,0.0078125,0.6338251461772798,1812.555461533249,64,64,64,42
MRT,MR,3226.0,31063.0,31063.0,hay edebay,13502.0,-8.168583333,16.735,3,,,2015,,,128,3,,,128,2,,,128,0,,,1,9531,0.0234375,0.015625,0.0,0.0365059330778301,57450.51382484603,65,65,65,43
MRT,MR,3226.0,31063.0,31063.0,haye edebay,13503.0,-8.166777778,16.24013889,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9530,,,,,54260.290051532764,66,66,66,44
MRT,MR,3221.0,31040.0,31040.0,hseytine,13411.0,-11.56972222,17.35922222,4,,,2015,,,0,0,,,0,0,,,0,0,,,1,9491,,,,,44281.64556337047,67,67,67,45
MRT,MR,3221.0,31040.0,31040.0,hseytine   ecole hseytine,13410.0,-11.3434,17.8163547,1,,,2015,,,59,1,,,59,0,,,59,0,,,1,9492,0.0169491525423728,0.0,0.0,0.0159897665494083,38413.79519729179,68,68,68,46
MRT,MR,3231.0,31082.0,31082.0,kamour,13436.0,-12.0432676,17.0768602,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9583,,,,,0.0,69,69,71,47
MRT,MR,3221.0,31042.0,31042.0,kamour,13435.0,-11.8359,17.0768602,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9495,,,,,23084.05563902296,70,70,70,48
MRT,MR,3221.0,31042.0,31042.0,kamour   ecole kamour 1,13433.0,-12.0432676,17.0768602,1,,,2015,,,60,0,,,60,3,,,60,0,,,1,9494,0.0,0.05,0.0,0.0471698113207547,0.0,71,71,69,47
MRT,MR,3221.0,31042.0,31042.0,kamour   ecole kamour 2,104716.0,-12.0432676,17.0768602,1,,,2015,8.0,0.0,50,3,,,50,1,,,50,0,,,1,921,0.06,0.02,0.0,0.0743396226415094,0.0,72,72,69,47
MRT,MR,3221.0,31043.0,31043.0,kankossa,13446.0,-11.52404,15.92703,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9499,,,,,0.0,73,73,74,49
MRT,MR,3221.0,31043.0,31043.0,kankossa   ecole kankossa 3,13443.0,-11.52404,15.92703,1,,,2015,,,52,0,,,52,0,,,52,0,,,1,9503,0.0,0.0,0.0,0.0,0.0,74,74,73,49
MRT,MR,3221.0,31043.0,31043.0,kankossa   ecole kankossa 4,13444.0,-11.52404,15.92703,1,,,2015,,,50,0,,,50,0,,,50,5,,,1,9502,0.0,0.0,0.1,0.0943396226415094,0.0,75,75,73,49
MRT,MR,3232.0,31085.0,31085.0,keur massene,,-16.2522143,16.7297191,1,,,1994,5.0,14.0,99,1,,,99,6,,,99,7,,,3,30606,0.0101010101010101,0.0606060606060606,0.0707070707070707,0.1281563724171621,55852.06175054505,76,76,76,50
MRT,MR,3221.0,31039.0,31039.0,lebheir,13403.0,-12.10324074,16.65046297,3,,,2015,,,100,2,,,100,5,,,100,0,,,1,9489,0.02,0.05,0.0,0.0650943396226415,0.0,77,77,78,51
