iso2,iso3,admin0_id,admin1,admin1_id,admin2,admin2_id,iu_name,iu_id,iu_code
NG,NGA,34,Borno,3782.0,Damboa,36484.0,Damboa,36484.0,NGA0378236484
NG,NGA,34,Enugu,3788.0,Enugu North,36598.0,Enugu North,36598.0,NGA0378836598
NG,NGA,34,Borno,3782.0,Dikwa,36485.0,Dikwa,36485.0,NGA0378236485
NG,NGA,34,Borno,3782.0,Gubio,36486.0,Gubio,36486.0,NGA0378236486
NG,NGA,34,Borno,3782.0,Guzamala,36487.0,Guzamala,36487.0,NGA0378236487
NG,NGA,34,Edo,3786.0,Igueben,36570.0,Igueben,36570.0,NGA0378636570
NG,NGA,34,Edo,3786.0,Etsako West,36569.0,Etsako West,36569.0,NGA0378636569
NG,NGA,34,Edo,3786.0,Ikpoba-Okha,36571.0,Ikpoba-Okha,36571.0,NGA0378636571
NG,NGA,34,Edo,3786.0,Orhionmwon,36573.0,Orhionmwon,36573.0,NGA0378636573
NG,NGA,34,Katsina,3795.0,Dutsin-Ma,36761.0,Dutsin-Ma,36761.0,NGA0379536761
NG,NGA,34,Niger,3801.0,Muya,36892.0,Muya,36892.0,NGA0380136892
NG,NGA,34,Niger,3801.0,Paikoro,36893.0,Paikoro,36893.0,NGA0380136893
NG,NGA,34,Niger,3801.0,Suleja,36897.0,Suleja,36897.0,NGA0380136897
NG,NGA,34,Niger,3801.0,Tafa,36898.0,Tafa,36898.0,NGA0380136898
NG,NGA,34,Niger,3801.0,Rafi,36894.0,Rafi,36894.0,NGA0380136894
NG,NGA,34,Niger,3801.0,Rijau,36895.0,Rijau,36895.0,NGA0380136895
NG,NGA,34,Enugu,3788.0,Ezeagu,36600.0,Ezeagu,36600.0,NGA0378836600
NG,NGA,34,Enugu,3788.0,Igbo Ekiti,36601.0,Igbo Ekiti,36601.0,NGA0378836601
NG,NGA,34,Niger,3801.0,Shiroro,36896.0,Shiroro,36896.0,NGA0380136896
NG,NGA,34,Niger,3801.0,Wushishi,36899.0,Wushishi,36899.0,NGA0380136899
NG,NGA,34,Ekiti,3787.0,Ekiti West,36584.0,Ekiti West,36584.0,NGA0378736584
NG,NGA,34,Katsina,3795.0,Faskari,36762.0,Faskari,36762.0,NGA0379536762
NG,NGA,34,Edo,3786.0,Uhunmwonde,36578.0,Uhunmwonde,36578.0,NGA0378636578
NG,NGA,34,Ekiti,3787.0,Ado Ekiti,36579.0,Ado Ekiti,36579.0,NGA0378736579
NG,NGA,34,Ekiti,3787.0,Efon,36581.0,Efon,36581.0,NGA0378736581
NG,NGA,34,Ekiti,3787.0,Ekiti East,36582.0,Ekiti East,36582.0,NGA0378736582
NG,NGA,34,Ekiti,3787.0,Ikole,36589.0,Ikole,36589.0,NGA0378736589
NG,NGA,34,Ekiti,3787.0,Ileyemeje,36590.0,Ileyemeje,36590.0,NGA0378736590
NG,NGA,34,Ekiti,3787.0,Irepodun/Ifelodun,36591.0,Irepodun/Ifelodun,36591.0,NGA0378736591
NG,NGA,34,Ekiti,3787.0,Ise/Orun,36592.0,Ise/Orun,36592.0,NGA0378736592
NG,NGA,34,Ekiti,3787.0,Moba,36593.0,Moba,36593.0,NGA0378736593
NG,NGA,34,Ekiti,3787.0,Oye,36594.0,Oye,36594.0,NGA0378736594
NG,NGA,34,Enugu,3788.0,Isi-Uzo,36604.0,Isi-Uzo,36604.0,NGA0378836604
NG,NGA,34,Enugu,3788.0,Nkanu East,36605.0,Nkanu East,36605.0,NGA0378836605
NG,NGA,34,Enugu,3788.0,Nkanu West,36606.0,Nkanu West,36606.0,NGA0378836606
NG,NGA,34,Enugu,3788.0,Nsuka,36607.0,Nsuka,36607.0,NGA0378836607
NG,NGA,34,Enugu,3788.0,Orji-River,36608.0,Orji-River,36608.0,NGA0378836608
NG,NGA,34,Enugu,3788.0,Udi,36610.0,Udi,36610.0,NGA0378836610
NG,NGA,34,Enugu,3788.0,Uzo-Uwani,36611.0,Uzo-Uwani,36611.0,NGA0378836611
NG,NGA,34,Federal Capital Territory,3789.0,Abaji,36613.0,Abaji,36613.0,NGA0378936613
NG,NGA,34,Akwa Ibom,3777.0,Obot Akara,36396.0,Obot Akara,36396.0,NGA0377736396
NG,NGA,34,Borno,3782.0,Bama,36480.0,Bama,36480.0,NGA0378236480
NG,NGA,34,Borno,3782.0,Marte,36499.0,Marte,36499.0,NGA0378236499
NG,NGA,34,Oyo,3805.0,Oyo West,36997.0,Oyo West,36997.0,NGA0380536997
NG,NGA,34,Oyo,3805.0,Surulere,37000.0,Surulere,37000.0,NGA0380537000
NG,NGA,34,Borno,3782.0,Mobbar,36500.0,Mobbar,36500.0,NGA0378236500
NG,NGA,34,Anambra,3778.0,Anambra West,36408.0,Anambra West,36408.0,NGA0377836408
NG,NGA,34,Abia,3775.0,Umu-Nneochi,36351.0,Umu-Nneochi,36351.0,NGA0377536351
NG,NGA,34,Borno,3782.0,Monguno,36501.0,Monguno,36501.0,NGA0378236501
NG,NGA,34,Borno,3782.0,Ngala,36502.0,Ngala,36502.0,NGA0378236502
NG,NGA,34,Borno,3782.0,Nganzai,36503.0,Nganzai,36503.0,NGA0378236503
NG,NGA,34,Sokoto,3808.0,Silame,37055.0,Silame,37055.0,NGA0380837055
NG,NGA,34,Sokoto,3808.0,Tambuwal,37058.0,Tambuwal,37058.0,NGA0380837058
NG,NGA,34,Sokoto,3808.0,Tangaza,37059.0,Tangaza,37059.0,NGA0380837059
NG,NGA,34,Sokoto,3808.0,Tureta,37060.0,Tureta,37060.0,NGA0380837060
NG,NGA,34,Sokoto,3808.0,Wamakko,37061.0,Wamakko,37061.0,NGA0380837061
NG,NGA,34,Sokoto,3808.0,Dang Shuni,37043.0,Dang Shuni,37043.0,NGA0380837043
NG,NGA,34,Adamawa,3776.0,Demsa,36354.0,Demsa,36354.0,NGA0377636354
NG,NGA,34,Sokoto,3808.0,Goronyo,37045.0,Goronyo,37045.0,NGA0380837045
NG,NGA,34,Plateau,3806.0,Jos South,37006.0,Jos South,37006.0,NGA0380637006
NG,NGA,34,Sokoto,3808.0,Gudu,37046.0,Gudu,37046.0,NGA0380837046
NG,NGA,34,Sokoto,3808.0,Gwadabawa,37047.0,Gwadabawa,37047.0,NGA0380837047
NG,NGA,34,Oyo,3805.0,Ogbomosho South,36989.0,Ogbomosho South,36989.0,NGA0380536989
NG,NGA,34,Oyo,3805.0,Ogo Oluwa,36990.0,Ogo Oluwa,36990.0,NGA0380536990
NG,NGA,34,Sokoto,3808.0,Illela,37048.0,Illela,37048.0,NGA0380837048
NG,NGA,34,Sokoto,3808.0,Isa,37049.0,Isa,37049.0,NGA0380837049
NG,NGA,34,Oyo,3805.0,Kajola,36986.0,Kajola,36986.0,NGA0380536986
NG,NGA,34,Oyo,3805.0,Lagelu,36987.0,Lagelu,36987.0,NGA0380536987
NG,NGA,34,Oyo,3805.0,Iwajowa,36985.0,Iwajowa,36985.0,NGA0380536985
NG,NGA,34,Oyo,3805.0,Ori Ire,36995.0,Ori Ire,36995.0,NGA0380536995
NG,NGA,34,Oyo,3805.0,Saki East,36998.0,Saki East,36998.0,NGA0380536998
NG,NGA,34,Akwa Ibom,3777.0,Essien Udim,36379.0,Essien Udim,36379.0,NGA0377736379
NG,NGA,34,Oyo,3805.0,Saki West,36999.0,Saki West,36999.0,NGA0380536999
NG,NGA,34,Plateau,3806.0,Barkin Ladi,37001.0,Barkin Ladi,37001.0,NGA0380637001
NG,NGA,34,Plateau,3806.0,Bassa,37002.0,Bassa,37002.0,NGA0380637002
NG,NGA,34,Lagos,3799.0,Kosofe,36854.0,Kosofe,36854.0,NGA0379936854
NG,NGA,34,Lagos,3799.0,Lagos Mainland,36856.0,Lagos Mainland,36856.0,NGA0379936856
NG,NGA,34,Kwara,3798.0,Pategi,36841.0,Pategi,36841.0,NGA0379836841
NG,NGA,34,Lagos,3799.0,Agege,36842.0,Agege,36842.0,NGA0379936842
NG,NGA,34,Lagos,3799.0,Ajeromi-Ifeledun,36843.0,Ajeromi-Ifeledun,36843.0,NGA0379936843
NG,NGA,34,Lagos,3799.0,Alimosho,36844.0,Alimosho,36844.0,NGA0379936844
NG,NGA,34,Lagos,3799.0,Amuwo-Odofin,36845.0,Amuwo-Odofin,36845.0,NGA0379936845
NG,NGA,34,Lagos,3799.0,Apapa,36846.0,Apapa,36846.0,NGA0379936846
NG,NGA,34,Lagos,3799.0,Badagry,36847.0,Badagry,36847.0,NGA0379936847
NG,NGA,34,Lagos,3799.0,Eti-Osa,36849.0,Eti-Osa,36849.0,NGA0379936849
NG,NGA,34,Lagos,3799.0,Ibeju/Lekki,36850.0,Ibeju/Lekki,36850.0,NGA0379936850
NG,NGA,34,Lagos,3799.0,Ifako-Ijaye,36851.0,Ifako-Ijaye,36851.0,NGA0379936851
NG,NGA,34,Lagos,3799.0,Ikeja,36852.0,Ikeja,36852.0,NGA0379936852
NG,NGA,34,Lagos,3799.0,Epe,36848.0,Epe,36848.0,NGA0379936848
NG,NGA,34,Imo,3791.0,Abo-Mbaise,36629.0,Abo-Mbaise,36629.0,NGA0379136629
NG,NGA,34,Imo,3791.0,Ahiazu-Mbaise,36630.0,Ahiazu-Mbaise,36630.0,NGA0379136630
NG,NGA,34,Imo,3791.0,Ehime-Mbano,36631.0,Ehime-Mbano,36631.0,NGA0379136631
NG,NGA,34,Lagos,3799.0,Lagos Island,36855.0,Lagos Island,36855.0,NGA0379936855
NG,NGA,34,Sokoto,3808.0,Kebbe,37050.0,Kebbe,37050.0,NGA0380837050
NG,NGA,34,Borno,3782.0,Gwoza,36488.0,Gwoza,36488.0,NGA0378236488
NG,NGA,34,Akwa Ibom,3777.0,Nsit Atai,36393.0,Nsit Atai,36393.0,NGA0377736393
NG,NGA,34,Borno,3782.0,Hawul,36489.0,Hawul,36489.0,NGA0378236489
NG,NGA,34,Borno,3782.0,Jere,36490.0,Jere,36490.0,NGA0378236490
NG,NGA,34,Borno,3782.0,Kaga,36491.0,Kaga,36491.0,NGA0378236491
NG,NGA,34,Borno,3782.0,Kwaya Kusar,36495.0,Kwaya Kusar,36495.0,NGA0378236495
NG,NGA,34,Borno,3782.0,Kala Balge,36492.0,Kala Balge,36492.0,NGA0378236492
NG,NGA,34,Borno,3782.0,Konduga,36493.0,Konduga,36493.0,NGA0378236493
NG,NGA,34,Edo,3786.0,Etsako Central,36567.0,Etsako Central,36567.0,NGA0378636567
NG,NGA,34,Borno,3782.0,Kukawa,36494.0,Kukawa,36494.0,NGA0378236494
NG,NGA,34,Edo,3786.0,Esan South East,36565.0,Esan South East,36565.0,NGA0378636565
NG,NGA,34,Abia,3775.0,Aba North,36337.0,Aba North,36337.0,NGA0377536337
NG,NGA,34,Abia,3775.0,Aba South,36338.0,Aba South,36338.0,NGA0377536338
NG,NGA,34,Abia,3775.0,Arochukwu,36339.0,Arochukwu,36339.0,NGA0377536339
NG,NGA,34,Kaduna,3793.0,Kacha,36690.0,Kacha,36690.0,NGA0379336690
NG,NGA,34,Kaduna,3793.0,Kaduna North,36691.0,Kaduna North,36691.0,NGA0379336691
NG,NGA,34,Kaduna,3793.0,Kaduna South,36692.0,Kaduna South,36692.0,NGA0379336692
NG,NGA,34,Kaduna,3793.0,Kaura,36695.0,Kaura,36695.0,NGA0379336695
NG,NGA,34,Kaduna,3793.0,Kudan,36698.0,Kudan,36698.0,NGA0379336698
NG,NGA,34,Kaduna,3793.0,Kagarko,36693.0,Kagarko,36693.0,NGA0379336693
NG,NGA,34,Kaduna,3793.0,Kajeru,36694.0,Kajeru,36694.0,NGA0379336694
NG,NGA,34,Nasarawa,3800.0,Wamba,36874.0,Wamba,36874.0,NGA0380036874
NG,NGA,34,Niger,3801.0,Bida,36877.0,Bida,36877.0,NGA0380136877
NG,NGA,34,Kaduna,3793.0,Kauru,36696.0,Kauru,36696.0,NGA0379336696
NG,NGA,34,Kaduna,3793.0,Kubau,36697.0,Kubau,36697.0,NGA0379336697
NG,NGA,34,Abia,3775.0,Ohafia,36346.0,Ohafia,36346.0,NGA0377536346
NG,NGA,34,Abia,3775.0,Osisioma Ngwa,36347.0,Osisioma Ngwa,36347.0,NGA0377536347
NG,NGA,34,Kaduna,3793.0,Lere,36699.0,Lere,36699.0,NGA0379336699
NG,NGA,34,Kaduna,3793.0,Makarfi,36700.0,Makarfi,36700.0,NGA0379336700
NG,NGA,34,Kaduna,3793.0,Sabo-Gari,36701.0,Sabo-Gari,36701.0,NGA0379336701
NG,NGA,34,Rivers,3807.0,Ahoada West,37020.0,Ahoada West,37020.0,NGA0380737020
NG,NGA,34,Gombe,3790.0,Billiri,36620.0,Billiri,36620.0,NGA0379036620
NG,NGA,34,Rivers,3807.0,Akuku Toro,37021.0,Akuku Toro,37021.0,NGA0380737021
NG,NGA,34,Zamfara,3811.0,Tsafe,37109.0,Tsafe,37109.0,NGA0381137109
NG,NGA,34,Zamfara,3811.0,Zurmi,37110.0,Zurmi,37110.0,NGA0381137110
NG,NGA,34,Federal Capital Territory,3789.0,Kwali,36617.0,Kwali,36617.0,NGA0378936617
NG,NGA,34,Gombe,3790.0,Akko,36618.0,Akko,36618.0,NGA0379036618
NG,NGA,34,Gombe,3790.0,Balanga,36619.0,Balanga,36619.0,NGA0379036619
NG,NGA,34,Adamawa,3776.0,Yola North,36373.0,Yola North,36373.0,NGA0377636373
NG,NGA,34,Gombe,3790.0,Dukku,36621.0,Dukku,36621.0,NGA0379036621
NG,NGA,34,Gombe,3790.0,Funakaye,36622.0,Funakaye,36622.0,NGA0379036622
NG,NGA,34,Gombe,3790.0,Gombe,36623.0,Gombe,36623.0,NGA0379036623
NG,NGA,34,Gombe,3790.0,Kaltungo,36624.0,Kaltungo,36624.0,NGA0379036624
NG,NGA,34,Gombe,3790.0,Nafada (Bajoga),36626.0,Nafada (Bajoga),36626.0,NGA0379036626
NG,NGA,34,Gombe,3790.0,Kwami,36625.0,Kwami,36625.0,NGA0379036625
NG,NGA,34,Gombe,3790.0,Yamaltu/Deba,36628.0,Yamaltu/Deba,36628.0,NGA0379036628
NG,NGA,34,Jigawa,3792.0,Maigatari,36675.0,Maigatari,36675.0,NGA0379236675
NG,NGA,34,Anambra,3778.0,Ihiala,36417.0,Ihiala,36417.0,NGA0377836417
NG,NGA,34,Jigawa,3792.0,Mallam Madori,36676.0,Mallam Madori,36676.0,NGA0379236676
NG,NGA,34,Jigawa,3792.0,Sule-Tankarkar,36680.0,Sule-Tankarkar,36680.0,NGA0379236680
NG,NGA,34,Kaduna,3793.0,Birni-Gwari,36683.0,Birni-Gwari,36683.0,NGA0379336683
NG,NGA,34,Kaduna,3793.0,Chikun,36684.0,Chikun,36684.0,NGA0379336684
NG,NGA,34,Kaduna,3793.0,Giwa,36685.0,Giwa,36685.0,NGA0379336685
NG,NGA,34,Ogun,3802.0,Egbado south,36904.0,Egbado south,36904.0,NGA0380236904
NG,NGA,34,Kaduna,3793.0,Igba,36686.0,Igba,36686.0,NGA0379336686
NG,NGA,34,Kaduna,3793.0,Ikara,36687.0,Ikara,36687.0,NGA0379336687
NG,NGA,34,Adamawa,3776.0,Maiha,36364.0,Maiha,36364.0,NGA0377636364
NG,NGA,34,Adamawa,3776.0,Michika,36366.0,Michika,36366.0,NGA0377636366
NG,NGA,34,Niger,3801.0,Mokwa,36891.0,Mokwa,36891.0,NGA0380136891
NG,NGA,34,Ogun,3802.0,Ado-Odo/Ota,36902.0,Ado-Odo/Ota,36902.0,NGA0380236902
NG,NGA,34,Anambra,3778.0,Nnewi North,36419.0,Nnewi North,36419.0,NGA0377836419
NG,NGA,34,Ebonyi,3785.0,Abakaliki,36548.0,Abakaliki,36548.0,NGA0378536548
NG,NGA,34,Ogun,3802.0,Egbado north,36903.0,Egbado north,36903.0,NGA0380236903
NG,NGA,34,Delta,3784.0,Warri South West,36547.0,Warri South West,36547.0,NGA0378436547
NG,NGA,34,Benue,3781.0,Ohimini,36470.0,Ohimini,36470.0,NGA0378136470
NG,NGA,34,Ebonyi,3785.0,Izzi,36557.0,Izzi,36557.0,NGA0378536557
NG,NGA,34,Nasarawa,3800.0,Toto,36873.0,Toto,36873.0,NGA0380036873
NG,NGA,34,Niger,3801.0,Agale,36875.0,Agale,36875.0,NGA0380136875
NG,NGA,34,Akwa Ibom,3777.0,Ibesikpo Asutan,36383.0,Ibesikpo Asutan,36383.0,NGA0377736383
NG,NGA,34,Niger,3801.0,Agawara,36876.0,Agawara,36876.0,NGA0380136876
NG,NGA,34,Niger,3801.0,Bosso,36879.0,Bosso,36879.0,NGA0380136879
NG,NGA,34,Delta,3784.0,Ukwuani,36543.0,Ukwuani,36543.0,NGA0378436543
NG,NGA,34,Delta,3784.0,Uvwie,36544.0,Uvwie,36544.0,NGA0378436544
NG,NGA,34,Niger,3801.0,Borgu,36878.0,Borgu,36878.0,NGA0380136878
NG,NGA,34,Niger,3801.0,Chanchaga,36880.0,Chanchaga,36880.0,NGA0380136880
NG,NGA,34,Ondo,3803.0,Ifedore,36928.0,Ifedore,36928.0,NGA0380336928
NG,NGA,34,Ondo,3803.0,Ilaje,36929.0,Ilaje,36929.0,NGA0380336929
NG,NGA,34,Ondo,3803.0,Ile-Oluji-Okegbo,36930.0,Ile-Oluji-Okegbo,36930.0,NGA0380336930
NG,NGA,34,Ondo,3803.0,Irele,36931.0,Irele,36931.0,NGA0380336931
NG,NGA,34,Adamawa,3776.0,Guyuk,36359.0,Guyuk,36359.0,NGA0377636359
NG,NGA,34,Adamawa,3776.0,Lamurde,36362.0,Lamurde,36362.0,NGA0377636362
NG,NGA,34,Adamawa,3776.0,Fufore,36355.0,Fufore,36355.0,NGA0377636355
NG,NGA,34,Adamawa,3776.0,Ganye,36356.0,Ganye,36356.0,NGA0377636356
NG,NGA,34,Akwa Ibom,3777.0,Ika,36385.0,Ika,36385.0,NGA0377736385
NG,NGA,34,Akwa Ibom,3777.0,Ikono,36386.0,Ikono,36386.0,NGA0377736386
NG,NGA,34,Adamawa,3776.0,Girei,36357.0,Girei,36357.0,NGA0377636357
NG,NGA,34,Adamawa,3776.0,Gombi,36358.0,Gombi,36358.0,NGA0377636358
NG,NGA,34,Adamawa,3776.0,Hong,36360.0,Hong,36360.0,NGA0377636360
NG,NGA,34,Akwa Ibom,3777.0,Ikot Ekpene,36388.0,Ikot Ekpene,36388.0,NGA0377736388
NG,NGA,34,Akwa Ibom,3777.0,Ini,36389.0,Ini,36389.0,NGA0377736389
NG,NGA,34,Adamawa,3776.0,Jada,36361.0,Jada,36361.0,NGA0377636361
NG,NGA,34,Adamawa,3776.0,Mayo-belwa,36365.0,Mayo-belwa,36365.0,NGA0377636365
NG,NGA,34,Adamawa,3776.0,Mubi North,36367.0,Mubi North,36367.0,NGA0377636367
NG,NGA,34,Cross River,3783.0,Bakasi,36508.0,Bakasi,36508.0,NGA0378336508
NG,NGA,34,Adamawa,3776.0,Numan,36369.0,Numan,36369.0,NGA0377636369
NG,NGA,34,Adamawa,3776.0,Shelleng,36370.0,Shelleng,36370.0,NGA0377636370
NG,NGA,34,Adamawa,3776.0,Song,36371.0,Song,36371.0,NGA0377636371
NG,NGA,34,Anambra,3778.0,Ayamelum,36412.0,Ayamelum,36412.0,NGA0377836412
NG,NGA,34,Adamawa,3776.0,Toungo,36372.0,Toungo,36372.0,NGA0377636372
NG,NGA,34,Oyo,3805.0,Ido,36981.0,Ido,36981.0,NGA0380536981
NG,NGA,34,Oyo,3805.0,Iseyin,36983.0,Iseyin,36983.0,NGA0380536983
NG,NGA,34,Cross River,3783.0,Calabar Municipal,36513.0,Calabar Municipal,36513.0,NGA0378336513
NG,NGA,34,Oyo,3805.0,Itesiwaju,36984.0,Itesiwaju,36984.0,NGA0380536984
NG,NGA,34,Anambra,3778.0,Nnewi South,36420.0,Nnewi South,36420.0,NGA0377836420
NG,NGA,34,Anambra,3778.0,Ogbaru,36421.0,Ogbaru,36421.0,NGA0377836421
NG,NGA,34,Anambra,3778.0,Onitsha North,36422.0,Onitsha North,36422.0,NGA0377836422
NG,NGA,34,Anambra,3778.0,Onitsha South,36423.0,Onitsha South,36423.0,NGA0377836423
NG,NGA,34,Bauchi,3779.0,Alkaleri,36427.0,Alkaleri,36427.0,NGA0377936427
NG,NGA,34,Bauchi,3779.0,Bauchi,36428.0,Bauchi,36428.0,NGA0377936428
NG,NGA,34,Bauchi,3779.0,Bogoro,36429.0,Bogoro,36429.0,NGA0377936429
NG,NGA,34,Bauchi,3779.0,Damban,36430.0,Damban,36430.0,NGA0377936430
NG,NGA,34,Bauchi,3779.0,Darazo,36431.0,Darazo,36431.0,NGA0377936431
NG,NGA,34,Bauchi,3779.0,Dass,36432.0,Dass,36432.0,NGA0377936432
NG,NGA,34,Bauchi,3779.0,Gamawa,36433.0,Gamawa,36433.0,NGA0377936433
NG,NGA,34,Bauchi,3779.0,Giade,36435.0,Giade,36435.0,NGA0377936435
NG,NGA,34,Bauchi,3779.0,Ganjuwa,36434.0,Ganjuwa,36434.0,NGA0377936434
NG,NGA,34,Bauchi,3779.0,Itas/Gadua,36436.0,Itas/Gadua,36436.0,NGA0377936436
NG,NGA,34,Imo,3791.0,Okigwe,36647.0,Okigwe,36647.0,NGA0379136647
NG,NGA,34,Imo,3791.0,Orlu,36649.0,Orlu,36649.0,NGA0379136649
NG,NGA,34,Bauchi,3779.0,Katagun,36438.0,Katagun,36438.0,NGA0377936438
NG,NGA,34,Bauchi,3779.0,Kirfi,36439.0,Kirfi,36439.0,NGA0377936439
NG,NGA,34,Edo,3786.0,Egor,36562.0,Egor,36562.0,NGA0378636562
NG,NGA,34,Edo,3786.0,Esan Central,36563.0,Esan Central,36563.0,NGA0378636563
NG,NGA,34,Bauchi,3779.0,Misau,36440.0,Misau,36440.0,NGA0377936440
NG,NGA,34,Bauchi,3779.0,Ningi,36441.0,Ningi,36441.0,NGA0377936441
NG,NGA,34,Rivers,3807.0,Andoni,37022.0,Andoni,37022.0,NGA0380737022
NG,NGA,34,Rivers,3807.0,Asari-Toru,37023.0,Asari-Toru,37023.0,NGA0380737023
NG,NGA,34,Rivers,3807.0,Eleme,37026.0,Eleme,37026.0,NGA0380737026
NG,NGA,34,Rivers,3807.0,Bonny,37024.0,Bonny,37024.0,NGA0380737024
NG,NGA,34,Rivers,3807.0,Degama,37025.0,Degama,37025.0,NGA0380737025
NG,NGA,34,Cross River,3783.0,Obanliku,36516.0,Obanliku,36516.0,NGA0378336516
NG,NGA,34,Rivers,3807.0,Emohua,37027.0,Emohua,37027.0,NGA0380737027
NG,NGA,34,Rivers,3807.0,Etche,37028.0,Etche,37028.0,NGA0380737028
NG,NGA,34,Rivers,3807.0,Gokana,37029.0,Gokana,37029.0,NGA0380737029
NG,NGA,34,Rivers,3807.0,Ikwerre,37030.0,Ikwerre,37030.0,NGA0380737030
NG,NGA,34,Rivers,3807.0,Khana,37031.0,Khana,37031.0,NGA0380737031
NG,NGA,34,Rivers,3807.0,Ogba/Egbema/Ndoni,37033.0,Ogba/Egbema/Ndoni,37033.0,NGA0380737033
NG,NGA,34,Rivers,3807.0,Ogu/Bolo,37034.0,Ogu/Bolo,37034.0,NGA0380737034
NG,NGA,34,Rivers,3807.0,Okrika,37035.0,Okrika,37035.0,NGA0380737035
NG,NGA,34,Rivers,3807.0,Omumma,37036.0,Omumma,37036.0,NGA0380737036
NG,NGA,34,Rivers,3807.0,Opopo/Nkoro,37037.0,Opopo/Nkoro,37037.0,NGA0380737037
NG,NGA,34,Sokoto,3808.0,Kware,37051.0,Kware,37051.0,NGA0380837051
NG,NGA,34,Sokoto,3808.0,Rabah,37052.0,Rabah,37052.0,NGA0380837052
NG,NGA,34,Sokoto,3808.0,Sabon Bimi,37053.0,Sabon Bimi,37053.0,NGA0380837053
NG,NGA,34,Bayelsa,3780.0,Kolokuma/Opokuma,36449.0,Kolokuma/Opokuma,36449.0,NGA0378036449
NG,NGA,34,Sokoto,3808.0,Shagari,37054.0,Shagari,37054.0,NGA0380837054
NG,NGA,34,Bayelsa,3780.0,Ekeremo,36448.0,Ekeremo,36448.0,NGA0378036448
NG,NGA,34,Bayelsa,3780.0,Nembe,36450.0,Nembe,36450.0,NGA0378036450
NG,NGA,34,Benue,3781.0,Gwer West,36462.0,Gwer West,36462.0,NGA0378136462
NG,NGA,34,Bayelsa,3780.0,Ogbia,36451.0,Ogbia,36451.0,NGA0378036451
NG,NGA,34,Bayelsa,3780.0,Sagbama,36452.0,Sagbama,36452.0,NGA0378036452
NG,NGA,34,Bayelsa,3780.0,Southern Ijaw,36453.0,Southern Ijaw,36453.0,NGA0378036453
NG,NGA,34,Benue,3781.0,Agatu,36456.0,Agatu,36456.0,NGA0378136456
NG,NGA,34,Bayelsa,3780.0,Yenegoa,36454.0,Yenegoa,36454.0,NGA0378036454
NG,NGA,34,Benue,3781.0,Ado,36455.0,Ado,36455.0,NGA0378136455
NG,NGA,34,Benue,3781.0,Buruku,36458.0,Buruku,36458.0,NGA0378136458
NG,NGA,34,Cross River,3783.0,Yakur,36521.0,Yakur,36521.0,NGA0378336521
NG,NGA,34,Benue,3781.0,Gboko,36459.0,Gboko,36459.0,NGA0378136459
NG,NGA,34,Benue,3781.0,Guma,36460.0,Guma,36460.0,NGA0378136460
NG,NGA,34,Benue,3781.0,Gwer East,36461.0,Gwer East,36461.0,NGA0378136461
NG,NGA,34,Benue,3781.0,Obi,36468.0,Obi,36468.0,NGA0378136468
NG,NGA,34,Benue,3781.0,Katsina,36770.0,Katsina,36770.0,NGA0378136770
NG,NGA,34,Benue,3781.0,Konshisha,36464.0,Konshisha,36464.0,NGA0378136464
NG,NGA,34,Benue,3781.0,Kwande,36465.0,Kwande,36465.0,NGA0378136465
NG,NGA,34,Benue,3781.0,Logo,36466.0,Logo,36466.0,NGA0378136466
NG,NGA,34,Benue,3781.0,Oju,36471.0,Oju,36471.0,NGA0378136471
NG,NGA,34,Benue,3781.0,Okpokwu,36472.0,Okpokwu,36472.0,NGA0378136472
NG,NGA,34,Benue,3781.0,Otorkpo,36473.0,Otorkpo,36473.0,NGA0378136473
NG,NGA,34,Benue,3781.0,Tarka,36474.0,Tarka,36474.0,NGA0378136474
NG,NGA,34,Benue,3781.0,Ukum,36475.0,Ukum,36475.0,NGA0378136475
NG,NGA,34,Benue,3781.0,Ushongo,36476.0,Ushongo,36476.0,NGA0378136476
NG,NGA,34,Benue,3781.0,Vandeikya,36477.0,Vandeikya,36477.0,NGA0378136477
NG,NGA,34,Borno,3782.0,Askir/Uba,36479.0,Askir/Uba,36479.0,NGA0378236479
NG,NGA,34,Borno,3782.0,Shani,36504.0,Shani,36504.0,NGA0378236504
NG,NGA,34,Borno,3782.0,Adadara(Abadam),36478.0,Adadara(Abadam),36478.0,NGA0378236478
NG,NGA,34,Delta,3784.0,Bomadi,36525.0,Bomadi,36525.0,NGA0378436525
NG,NGA,34,Cross River,3783.0,Akamkpa,36506.0,Akamkpa,36506.0,NGA0378336506
NG,NGA,34,Cross River,3783.0,Akpabuyo,36507.0,Akpabuyo,36507.0,NGA0378336507
NG,NGA,34,Delta,3784.0,Ethiope East,36527.0,Ethiope East,36527.0,NGA0378436527
NG,NGA,34,Delta,3784.0,Ika North East,36529.0,Ika North East,36529.0,NGA0378436529
NG,NGA,34,Cross River,3783.0,Biase,36510.0,Biase,36510.0,NGA0378336510
NG,NGA,34,Cross River,3783.0,Boki,36511.0,Boki,36511.0,NGA0378336511
NG,NGA,34,Cross River,3783.0,Etung,36514.0,Etung,36514.0,NGA0378336514
NG,NGA,34,Imo,3791.0,Oru East,36651.0,Oru East,36651.0,NGA0379136651
NG,NGA,34,Cross River,3783.0,Ikom,36515.0,Ikom,36515.0,NGA0378336515
NG,NGA,34,Cross River,3783.0,Obubra,36517.0,Obubra,36517.0,NGA0378336517
