iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
UGA,UG,5126.0,49709.0,49709.0,amilimil,110260.0,33.6004285,2.099169,1,,,,,,45.0,0.0,,,45.0,0,,,45.0,0.0,,,0.0,0.0,3,1702
UGA,UG,5126.0,49709.0,49709.0,amolo,17135.0,33.8214771,1.8627582,3,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,16192
UGA,UG,5126.0,49709.0,49709.0,amolo,110261.0,33.8214771,1.8627582,3,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,0.0,0.0,3,1703
UGA,UG,5132.0,49715.0,49715.0,amudat and namalu,,34.925999,1.949,3,,,1981.0,1.0,99.0,138.0,54.0,,,138.0,0,,,138.0,0.0,,,0.0,0.0,3,30787
UGA,UG,5126.0,49709.0,49709.0,amukurat,17136.0,33.8303128,1.8063484,1,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,16200
UGA,UG,5126.0,49709.0,49709.0,amukurat,110262.0,33.8303128,1.8063484,1,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,0.0,0.0,3,1704
UGA,UG,5124.0,49707.0,49707.0,amuru,,32.0837445,2.9667878,1,,,1998.0,9.0,17.0,61.0,38.0,,,61.0,0,,,61.0,0.0,,,0.0,0.0,3,31008
UGA,UG,5221.0,49804.0,49804.0,amusiat,59278.0,33.7712733,1.1584886,1,,,2009.0,,,82.0,23.0,,,82.0,0,,,82.0,0.0,,,,,1,17883
UGA,UG,5221.0,49804.0,49804.0,amusiat,17866.0,33.7712733,1.1584886,1,,,2008.0,,,90.0,23.0,,,0.0,0,,,0.0,0.0,,,,,1,17876
UGA,UG,5221.0,49804.0,49804.0,amusiat,17860.0,33.7712733,1.1584886,1,,,2008.0,,,0.0,0.0,,,90.0,0,,,90.0,0.0,,,,,1,17875
UGA,UG,5151.0,49734.0,49734.0,angaya,,32.3265,2.81513,3,,,1998.0,9.0,14.0,30.0,12.0,,,30.0,2,,,30.0,0.0,,,0.0,0.0,3,30989
UGA,UG,5188.0,49771.0,49771.0,anget,58939.0,32.784351,2.5783,3,,,2012.0,,,62.0,2.0,,,62.0,0,,,62.0,0.0,,,,,1,17274
UGA,UG,5126.0,49709.0,49709.0,angole,,33.786098,1.82327,3,,,1998.0,5.0,14.0,42.0,32.0,,,42.0,0,,,42.0,0.0,,,0.0,0.0,3,31019
UGA,UG,5219.0,49802.0,49802.0,angom,,32.631699,2.47488,3,,,1998.0,7.0,14.0,62.0,37.0,,,62.0,8,,,62.0,0.0,,,0.0,0.0,3,30877
UGA,UG,5126.0,49709.0,49709.0,angorom,17137.0,33.566667,2.05,3,,,2013.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,16188
UGA,UG,5126.0,49709.0,49709.0,angorom,110263.0,33.566667,2.05,3,,,,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,0.0,0.0,3,1705
UGA,UG,5171.0,49754.0,49754.0,anyangaku,17553.0,30.95994,3.4167992,1,,,2013.0,,,64.0,4.0,,,64.0,0,,,64.0,0.0,,,,,1,17034
UGA,UG,5171.0,49754.0,49754.0,anyangaku,111074.0,30.95994,3.4167992,1,,,,,,64.0,4.0,,,64.0,0,,,64.0,0.0,,,0.0,0.0,3,1727
UGA,UG,5128.0,49711.0,49711.0,apac,,32.5344456,1.9850906,1,,,1998.0,7.0,13.0,63.0,22.0,,,63.0,1,,,63.0,0.0,,,0.0,0.0,3,31012
UGA,UG,5128.0,49711.0,49711.0,apac model,,32.5406,1.98438,3,,,1998.0,7.0,12.0,59.0,2.0,,,59.0,0,,,59.0,0.0,,,0.0,0.0,3,30939
