iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
MRT,MR,3230.0,31080.0,31080.0,nimlane,13499.0,-11.6698299,18.3490213,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,34,3,1,9582
MRT,MR,3220.0,31038.0,31038.0,ouadane   ecole 1,13475.0,-11.61858333,21.01563889,3,,,2015,,,120.0,1.0,,,120.0,1,,,120.0,4.0,,,120,6,1,9488
MRT,MR,3221.0,31044.0,31044.0,oumchgague,13450.0,-11.34268518,16.70227778,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,192,5,1,9505
MRT,MR,3221.0,31044.0,31044.0,oumchghagh   ecole oumchghagh,13452.0,-11.33361111,16.62905556,3,,,2015,,,149.0,1.0,,,149.0,1,,,149.0,0.0,,,149,2,1,9504
MRT,MR,3226.0,31058.0,31058.0,oumecheich,13382.0,-7.2185,15.8482333,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,101,4,1,9515
MRT,MR,3226.0,31058.0,31058.0,oumedre iche,13383.0,-7.676916667,15.79280556,3,,,2015,,,4.0,1.0,,,127.0,3,,,127.0,0.0,,,127,4,1,9516
MRT,MR,3226.0,31063.0,31063.0,oumgouffa,13504.0,-8.151666667,15.77183333,3,,,2015,,,130.0,6.0,,,130.0,3,,,130.0,0.0,,,99,9,1,9529
MRT,MR,3229.0,31073.0,31073.0,pk 11,13480.0,-15.63355556,17.99158333,4,,,2015,,,50.0,6.0,,,50.0,1,,,50.0,0.0,,,50,7,1,9565
MRT,MR,3229.0,31073.0,31073.0,pk 12,13481.0,-15.96844444,17.98577778,3,,,2015,,,50.0,5.0,,,50.0,0,,,50.0,1.0,,,50,6,1,9562
MRT,MR,3229.0,31073.0,31073.0,pk 7,13482.0,-15.97013889,18.02563889,3,,,2015,,,50.0,1.0,,,50.0,3,,,50.0,0.0,,,50,4,1,9564
MRT,MR,3229.0,31073.0,31073.0,pk 8,13483.0,-15.97005556,18.01536111,3,,,2015,,,49.0,0.0,,,49.0,1,,,49.0,0.0,,,49,1,1,9566
MRT,MR,3229.0,31073.0,31073.0,pk 9,13484.0,-15.97019444,18.01541667,3,,,2015,,,49.0,6.0,,,49.0,0,,,49.0,0.0,,,49,6,1,9563
MRT,MR,3230.0,31080.0,31080.0,rachid,13500.0,-11.683333,18.8,1,,,2015,,,100.0,0.0,,,100.0,1,,,100.0,0.0,,,100,1,1,9580
MRT,MR,3230.0,31080.0,31080.0,racid,13501.0,-11.75277778,18.90277778,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,82,1,1,9578
MRT,MR,3229.0,31073.0,31073.0,riad,13485.0,-15.97019444,18.01541667,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,233,25,1,9561
MRT,MR,3232.0,31089.0,31089.0,rosso,,-15.802612,16.5163413,1,,,1994,5.0,14.0,232.0,1.0,,,232.0,1,,,232.0,0.0,,,0,0,3,29269
MRT,MR,,,,school in brakna,,,,99,,,1995,5.0,12.0,1297.0,0.0,,,1297.0,19,,,1297.0,17.0,,,0,0,3,31605
MRT,MR,3229.0,31074.0,31074.0,sebkha,13490.0,-15.99002778,18.07744444,3,,,2015,,,50.0,4.0,,,50.0,5,,,50.0,0.0,,,50,9,1,9568
MRT,MR,3229.0,31074.0,31074.0,sebkha   5a?me,13489.0,,,99,,,2015,,,50.0,2.0,,,50.0,2,,,50.0,0.0,,,50,4,1,19690
MRT,MR,3229.0,31074.0,31074.0,"sebkha,",13491.0,-18.17444444,,99,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,171,39,1,9569
MRT,MR,3230.0,31078.0,31078.0,siyassa,13462.0,-11.69368056,17.80655556,3,,,2015,,,50.0,5.0,,,50.0,4,,,50.0,0.0,,,50,9,1,9573
MRT,MR,3230.0,31078.0,31078.0,siyassa,13463.0,-11.69368056,17.80655556,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,45,0,1,9574
MRT,MR,3223.0,31051.0,31051.0,socogim   ecole macdina,13471.0,,,99,,,2015,,,50.0,2.0,,,50.0,2,,,50.0,0.0,,,50,4,1,19681
MRT,MR,3221.0,31042.0,31042.0,takhtit,13437.0,-11.8359,16.833521,1,,,2015,,,45.0,1.0,,,45.0,1,,,45.0,0.0,,,45,2,1,9496
MRT,MR,3227.0,31066.0,31066.0,tamcheket,13494.0,-10.6696393,17.2455802,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,131,4,1,9540
MRT,MR,3227.0,31066.0,31066.0,tamchekett,13495.0,-10.6696393,17.2455802,1,,,2015,,,3.0,3.0,,,125.0,0,,,125.0,0.0,,,125,3,1,9541
