iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
ZAF,ZA,4465.0,43284.0,43284.0,greenspark primary school,,27.3046,-26.2935,3,school,mapping,2017.0,5.0,16.0,48,1,0.0,0.0,48,11,0.0,0.0,48,0,0.0,0.0,1,36379,0.0208333333333333,0.2291666666666666,0.0,0.2313449947589098,3681.1808173188006,73,73,73
ZAF,ZA,4463.0,43268.0,43268.0,gubevu primary school,,27.4281,-32.2797,3,school,mapping,2017.0,5.0,15.0,48,0,0.0,0.0,48,22,4.54,0.0,48,1,0.0,0.0,1,36282,0.0,0.4583333333333333,0.0208333333333333,0.4430359014675051,72777.26608372461,74,74,74
ZAF,ZA,4468.0,43301.0,43301.0,hambanathi primary school,,30.1712,-25.3425,3,school,mapping,2018.0,5.0,15.0,45,2,0.0,0.0,45,19,5.26,0.0,45,0,0.0,0.0,1,36596,0.0444444444444444,0.4222222222222222,0.0,0.42254833449802,44370.24259833695,75,75,75
ZAF,ZA,4465.0,43284.0,43284.0,hartzstraat primary school,,27.7173,-26.2053,3,school,mapping,2017.0,5.0,16.0,50,2,0.0,0.0,50,14,0.0,0.0,50,0,0.0,0.0,1,36380,0.04,0.28,0.0,0.2913207547169811,3706.0754356615657,76,76,76
ZAF,ZA,4465.0,43284.0,43284.0,hekpoort,56884.0,27.616667,-25.883333,1,,,0.0,,,0,0,,,144,7,,,144,4,,,3,18150,,0.0486111111111111,0.0277777777777777,,3867.8009520295577,77,77,77
ZAF,ZA,4463.0,43270.0,43270.0,hillview primary school,,27.8267,-31.3306,3,school,mapping,2017.0,5.0,15.0,28,0,0.0,0.0,28,2,100.0,0.0,28,0,0.0,0.0,1,36293,0.0,0.0714285714285714,0.0,0.0673854447439353,29960.932147285082,78,78,78
ZAF,ZA,4465.0,43284.0,43284.0,hlangabeza primary school,,27.1926,-26.1937,4,school,mapping,2017.0,5.0,16.0,50,0,0.0,0.0,50,6,0.0,0.0,50,0,0.0,0.0,1,36381,0.0,0.12,0.0,0.1132075471698113,17574.695508466004,79,79,79
ZAF,ZA,4466.0,43291.0,43291.0,holwane,56877.0,30.645,-28.6983,3,,,0.0,,,114,1,,,114,7,,,114,6,,,3,18191,0.0087719298245614,0.0614035087719298,0.0526315789473684,0.1118899008876919,15474.73235666172,80,80,80
ZAF,ZA,4469.0,43304.0,43304.0,i.b dammons combined school,,27.8492,-25.626,3,school,mapping,2017.0,5.0,16.0,46,6,33.33,33.33,46,17,0.0,0.0,46,0,0.0,0.0,1,36635,0.1304347826086956,0.3695652173913043,0.0,0.4262224917073866,17480.12368072698,81,81,81
ZAF,ZA,4466.0,43287.0,43287.0,imbalencane,56845.0,30.368299,-30.6667,3,,,0.0,,,157,31,,,157,118,,,157,149,,,3,18154,0.197452229299363,0.7515923566878981,0.9490445859872612,0.933812810942669,11931.706906843745,82,82,82
