iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
CIV,CI,1609.0,15339.0,15339.0,epp bad 11 a,,-3.95114,5.31313,3,school,mapping,2014.0,7.0,13.0,32,0,0.0,0.0,32,0,0.0,0.0,32,0,0.0,0.0,1,23842,516.7026613501364,88,88,88
CIV,CI,1608.0,15334.0,15334.0,epp bad ananeraie 1,,-4.0991,5.33645,3,school,mapping,2014.0,7.0,13.0,30,0,0.0,0.0,30,1,0.0333,0.0,30,0,0.0,0.0,1,23764,343.0960488047005,89,89,89
CIV,CI,1619.0,15381.0,15381.0,epp bad bettie,,-3.40365,6.07954,3,school,mapping,2014.0,7.0,13.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24471,525.4369184468176,90,90,90
CIV,CI,1609.0,15339.0,15339.0,epp bad dwh 2,,-3.94392,5.24922,3,school,mapping,2014.0,7.0,13.0,30,0,0.0,0.0,30,1,0.0,0.0333,30,13,0.0333,0.1667,1,23844,2413.3496278914495,91,91,91
CIV,CI,1612.0,15351.0,15351.0,epp bad kamagaya,,-2.79337,8.02654,3,school,mapping,2014.0,8.0,13.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23966,1123.1804163407155,92,92,92
CIV,CI,1619.0,15379.0,15379.0,epp bad lobikro,,-3.50774,6.74487,3,school,mapping,2014.0,7.0,13.0,31,1,0.0,0.0,31,0,0.0,0.0,31,0,0.0,0.0,1,24441,1348.1154086581607,93,93,93
CIV,CI,1610.0,15345.0,15345.0,epp badasso 3,,-4.52568,5.68248,4,school,mapping,2014.0,7.0,14.0,30,6,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23869,4876.585026152356,94,94,94
CIV,CI,1627.0,15410.0,15410.0,epp bafritou,,-6.5984,8.79388,3,school,mapping,2014.0,8.0,13.0,35,8,0.0,0.0,35,0,0.0,0.0,35,0,0.0,0.0,1,24908,11146.037944613809,95,95,95
CIV,CI,1618.0,15378.0,15378.0,epp bahoulifla 3,,-6.4746500000000005,7.24015,3,school,mapping,2014.0,7.0,13.0,32,5,0.0,0.0312,32,0,0.0,0.0,32,0,0.0,0.0,1,24422,0.0,96,96,181
CIV,CI,1618.0,15377.0,15377.0,epp balahio 1,,-6.42237,6.31865,3,school,mapping,2014.0,8.0,13.0,32,4,0.0,0.0312,32,0,0.0,0.0,32,0,0.0,0.0,1,24403,8070.307519006508,97,97,97
CIV,CI,1621.0,15386.0,15386.0,epp balibo,,-5.63654,5.12229,3,school,mapping,2014.0,8.0,11.0,30,10,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24557,6090.419118327264,98,98,98
CIV,CI,1623.0,15392.0,15392.0,epp banabo 1,,-4.29208,6.7021,3,school,mapping,2014.0,7.0,14.0,30,2,0.0,0.0,30,1,0.0,0.0,30,0,0.0,0.0,1,24672,9518.908987858018,99,99,99
CIV,CI,1612.0,15353.0,15353.0,epp banvayo,,-3.62986,8.58383,3,school,mapping,2014.0,8.0,13.0,30,8,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23994,22.616136153227036,100,100,100
CIV,CI,1613.0,15356.0,15356.0,epp bapleu,,-8.02242,6.4831,3,school,mapping,2014.0,8.0,12.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24025,2090.1574812827166,101,101,101
CIV,CI,1608.0,15332.0,15332.0,epp bapo,,-4.36421,5.25697,3,school,mapping,2014.0,8.0,13.0,30,0,0.0,0.0,30,1,0.0,0.0333,30,1,0.0,0.0,1,23736,3899.673562412797,102,102,102
CIV,CI,1610.0,15345.0,15345.0,epp becedi 1,,-4.58122,5.6454,4,school,mapping,2014.0,7.0,12.0,31,1,0.0,0.0,31,0,0.0,0.0,31,2,0.0,0.0,1,23871,179.40362691067833,103,103,103
CIV,CI,1623.0,15395.0,15395.0,epp bedara,,-4.32539,7.79202,3,school,mapping,2014.0,8.0,14.0,35,0,0.0,0.0,35,0,0.0,0.0,35,0,0.0,0.0,1,24721,0.0,104,104,105
CIV,CI,1623.0,15396.0,15396.0,epp bedara,,-4.32539,7.79202,3,school,sentinel site,2017.0,6.0,12.0,109,4,0.0,0.0,109,0,0.0,0.0,109,0,0.0,0.0,1,24736,0.0,105,105,104
CIV,CI,1623.0,15396.0,15396.0,epp bedara,,-4.32539,7.79202,3,school,sentinel site,2016.0,6.0,11.0,119,1,0.0,0.0,119,0,0.0,0.0,119,0,0.0,0.0,1,24735,0.0,106,106,104
CIV,CI,1623.0,15391.0,15391.0,epp bengassou 2,,-4.29087,6.47398,3,school,mapping,2014.0,7.0,11.0,37,18,0.027,0.027,37,1,0.0,0.0,37,1,0.0,0.0,1,24657,781.216440898418,107,107,107
CIV,CI,1613.0,15356.0,15356.0,epp beoue 2,,-7.87296,6.54053,3,school,mapping,2014.0,7.0,12.0,32,1,0.0,0.0,32,0,0.0,0.0,32,0,0.0,0.0,1,24026,2270.18216101632,108,108,108
CIV,CI,1622.0,15389.0,15389.0,epp berita 2,,-5.36205,6.38489,4,school,mapping,2014.0,7.0,14.0,32,2,0.0,0.0,32,0,0.0,0.0,32,0,0.0,0.0,1,24617,12.29627062461866,109,109,109
CIV,CI,1619.0,15381.0,15381.0,epp bettie 2,,-3.40773,6.07718,3,school,mapping,2014.0,7.0,14.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24472,525.4369184468176,110,110,110
