iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
SLE,SL,4360.0,42256.0,42256.0,school in impere,,-11.907722,8.788416999999999,3,,,2008.0,8.0,16.0,37,11,,,37,4,,,37,0,,,1,29314,189.82523344468746,84,84,84
SLE,SL,4359.0,42254.0,42254.0,school in kandu leppiama,,-11.388056,7.7125,3,,,2008.0,8.0,16.0,33,22,,,33,2,,,33,0,,,1,29343,135.2926592636141,85,85,85
SLE,SL,4359.0,42253.0,42253.0,school in kandu leppiama,,-10.673333,8.004444,3,,,2008.0,8.0,16.0,46,15,,,46,0,,,46,1,,,1,29339,168.32212988989266,86,86,86
SLE,SL,4360.0,42259.0,42259.0,school in kandu leppiama,,-12.747694,8.90775,3,,,2008.0,8.0,16.0,58,30,,,58,1,,,58,0,,,1,29360,4140.15719123593,87,87,87
SLE,SL,4360.0,42257.0,42257.0,school in kandu leppiama,,-12.926972,9.134278,3,,,2008.0,8.0,16.0,67,13,,,67,6,,,67,0,,,1,29347,7782.532299152489,88,88,88
SLE,SL,4359.0,42254.0,42254.0,school in kolifa rowala,,-11.286389,8.000556,3,,,2008.0,8.0,16.0,61,33,,,61,0,,,61,2,,,1,29332,23592.122372091948,89,89,89
SLE,SL,4362.0,42265.0,42265.0,school in kolifa rowala,,-13.070056,8.321444,3,,,2008.0,8.0,16.0,50,14,,,50,5,,,50,2,,,1,29333,1675.0413019798325,90,90,90
SLE,SL,4359.0,42255.0,42255.0,school in kolifa rowala,,-11.079639,8.599194,3,,,2008.0,8.0,16.0,64,9,,,64,3,,,64,1,,,1,29322,169.24831420131574,91,91,91
SLE,SL,4360.0,42256.0,42256.0,school in kolifa rowala,,-12.105611,8.874889,3,,,2008.0,8.0,16.0,48,10,,,48,6,,,48,0,,,1,29366,5803.902911340969,92,92,92
SLE,SL,4361.0,42262.0,42262.0,school in rural,,-12.303889,7.696389,3,,,2008.0,8.0,16.0,32,9,,,32,0,,,32,5,,,1,29344,10346.816464108937,93,93,93
SLE,SL,4359.0,42254.0,42254.0,school in rural,,-10.943611,8.144444,3,,,2008.0,8.0,16.0,61,32,,,61,0,,,61,1,,,1,29363,12867.398886477673,94,94,94
SLE,SL,4360.0,42259.0,42259.0,school in rural,,-12.677694,8.70575,3,,,2008.0,8.0,16.0,32,14,,,32,8,,,32,1,,,1,29342,21660.89573221964,95,95,95
SLE,SL,4360.0,42256.0,42256.0,school in rural,,-12.055444,8.860861,3,,,2008.0,8.0,16.0,47,7,,,47,3,,,47,0,,,1,29328,1138.6310327038307,96,96,96
SLE,SL,4359.0,42254.0,42254.0,sendumei,,-11.388699,7.711478,1,,mapping,2008.0,5.0,14.0,117,40,,,117,11,,,117,1,,,1,22805,0.0,97,97,98
SLE,SL,4359.0,42254.0,42254.0,sendumei,16276.0,-11.388699,7.711478,1,,,2008.0,,,118,40,,,118,11,,,118,1,,,1,13545,0.0,98,98,97
SLE,SL,4361.0,42263.0,42263.0,senehun,,-12.132267,8.132728,1,,mapping,2008.0,5.0,14.0,120,40,,,120,6,,,120,12,,,1,22817,20763.40979795439,99,99,99
SLE,SL,4361.0,42264.0,42264.0,simju,,-11.72083,7.3562993,1,,mapping,2008.0,5.0,14.0,108,50,,,108,9,,,108,3,,,1,22822,15910.759876543056,100,100,100
SLE,SL,4359.0,42255.0,42255.0,small sefadu,,-10.9693968,8.6448125,2,,mapping,2008.0,5.0,14.0,109,14,,,109,5,,,109,1,,,1,22810,2599.3709259630773,101,101,101
SLE,SL,4359.0,42255.0,42255.0,swarray town,,-11.5,8.5,3,,mapping,2008.0,5.0,14.0,105,10,,,105,4,,,105,0,,,1,22813,0.0,102,102,4
SLE,SL,4361.0,42263.0,42263.0,taninahun kaouima,16289.0,-12.3071232,8.1969956,3,,,2008.0,,,120,64,,,120,14,,,120,16,,,1,13603,20763.40979795439,103,103,103
SLE,SL,4361.0,42263.0,42263.0,taninahun kapuima,,-12.0841,7.72299,3,,mapping,2008.0,5.0,14.0,120,64,,,120,14,,,120,16,,,1,22814,10610.033257203255,104,104,104
SLE,SL,4361.0,42261.0,42261.0,tikonko,,-11.784,7.880965,3,,mapping,2008.0,5.0,14.0,136,12,,,136,2,,,136,0,,,1,22782,309.92605539231226,105,105,105
SLE,SL,4359.0,42253.0,42253.0,tikonko,,-10.81259,7.917731,3,,mapping,2008.0,5.0,14.0,112,44,,,112,0,,,112,0,,,1,22795,68.86645883727911,106,106,106
SLE,SL,4361.0,42261.0,42261.0,tikonko (bo),16257.0,-11.7822923,7.8831431,1,,,2008.0,,,136,12,,,136,2,,,136,0,,,1,13589,309.92605539231226,107,107,107
SLE,SL,4359.0,42253.0,42253.0,tikonko (kailahun),16269.0,-10.812817,7.917161,1,,,2008.0,,,112,44,,,112,0,,,112,0,,,1,13540,68.86645883727911,108,108,108
SLE,SL,4362.0,42265.0,42265.0,tissana,,-13.06188,8.23912,3,,mapping,2008.0,5.0,14.0,99,36,,,99,14,,,99,8,,,1,22831,368.00994471283616,109,109,109
SLE,SL,4361.0,42262.0,42262.0,tobanda,,-11.368578,7.807066,1,,mapping,2008.0,5.0,14.0,124,46,,,124,18,,,124,8,,,1,22793,10843.329880215178,110,110,110
SLE,SL,4359.0,42254.0,42254.0,tomaju,,-11.5,8.5,3,,mapping,2008.0,5.0,14.0,111,45,,,111,0,,,111,0,,,1,22802,0.0,111,111,4
SLE,SL,4359.0,42255.0,42255.0,tombodu,,-10.618883,8.135433,1,,mapping,2008.0,5.0,14.0,103,10,,,103,3,,,103,0,,,1,22812,0.0,112,112,113
SLE,SL,4359.0,42255.0,42255.0,tombodu,16285.0,-10.618883,8.135433,1,,,2008.0,,,103,10,,,103,5,,,103,0,,,1,19823,0.0,113,113,112
SLE,SL,4361.0,42262.0,42262.0,yangatoke,,-11.5,8.5,4,,mapping,2008.0,5.0,14.0,102,22,,,102,1,,,102,5,,,1,22792,0.0,114,114,4
