iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
TZA,TZ,4791.0,46492.0,46492.0,bugasha,,31.7443583,-1.57698,3,school,sentinel site,2017.0,9.0,14.0,61,4,0.0,0.0,61,34,0.0,0.0,61,32,0.0,0.0,1,36807,POINT (3533765.801515227 -175570.7790505178),0.0,34,34,33,False
TZA,TZ,4791.0,46492.0,46492.0,bugasha,,31.7443583,-1.57698,3,school,sentinel site,2018.0,10.0,15.0,60,30,0.0,0.02,60,16,0.0,0.0,60,26,0.0,0.03,1,36810,POINT (3533765.801515227 -175570.7790505178),0.0,35,35,33,False
TZA,TZ,4797.0,46529.0,46529.0,bugendi b,,33.89011,-1.2289567,3,school,mapping,2017.0,11.0,15.0,30,1,0.0,0.0,30,1,0.0,0.0,30,0,0.0,0.0,1,37022,POINT (3772629.788128029 -136817.3254739551),0.033403529901988804,36,36,796,False
TZA,TZ,4806.0,46590.0,46590.0,bugogo,59632.0,33.283333,-3.783333,1,,,0.0,,,180,19,,,180,0,,,180,0,,,3,15888,POINT (3705083.681462958 -421465.0913377015),14017.194033325124,37,37,2155,True
TZA,TZ,4789.0,46478.0,46478.0,bugogo,59571.0,31.9,-3.2,3,,,0.0,,,46,1,,,46,0,,,46,0,,,3,15650,POINT (3551091.756305427 -356407.7081140096),7999.5237618316505,38,38,2156,True
TZA,TZ,4797.0,46527.0,46527.0,bugoji,,33.73654,-1.90184,3,ward,mapping,2018.0,,,30,4,0.0,,30,0,0.0,,30,0,0.0,,1,22954,POINT (3755534.453926905 -211750.7484301015),0.0,39,39,40,False
TZA,TZ,4797.0,46527.0,46527.0,bugoji,,33.73654,-1.90184,3,school,mapping,2017.0,11.0,15.0,30,4,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36941,POINT (3755534.453926905 -211750.7484301015),0.0,40,40,39,False
TZA,TZ,4797.0,46527.0,46527.0,bugoji,,33.73654,-1.90184,3,ward,mapping,2018.0,,,29,0,0.0,,29,0,0.0,,29,0,0.0,,1,22955,POINT (3755534.453926905 -211750.7484301015),0.0,41,41,39,False
TZA,TZ,4797.0,46527.0,46527.0,bugwema,,33.67825,-1.945145,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22956,POINT (3749045.640808566 -216574.1569032479),0.0,42,42,43,False
TZA,TZ,4797.0,46527.0,46527.0,bugwema,,33.67825,-1.945145,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36942,POINT (3749045.640808566 -216574.1569032479),0.0,43,43,42,False
TZA,TZ,4806.0,46592.0,46592.0,buhangija,59805.0,33.4115968,-3.6880592,1,,,2004.0,,,60,3,,,60,0,,,60,0,,,2,15898,POINT (3719361.942366168 -410836.6761599064),10016.75988313962,44,44,2162,True
TZA,TZ,4797.0,46528.0,46528.0,buhare,,33.77921,-1.52766,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22998,POINT (3760284.456599054 -170078.4859482624),0.0,45,45,46,False
TZA,TZ,4797.0,46528.0,46528.0,buhare,,33.77921,-1.52766,3,school,mapping,2017.0,10.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36992,POINT (3760284.456599054 -170078.4859482624),0.0,46,46,45,False
TZA,TZ,4797.0,46526.0,46526.0,buhemba,,34.08349,-1.778343,3,ward,mapping,2018.0,,,29,2,0.0,,29,0,0.0,,29,0,0.0,,1,22922,POINT (3794156.751257632 -197996.0298048532),0.0,47,47,48,False
TZA,TZ,4797.0,46526.0,46526.0,buhemba,,34.08349,-1.778343,3,ward,mapping,2018.0,,,29,1,0.0,,29,0,0.0,,29,0,0.0,,1,22921,POINT (3794156.751257632 -197996.0298048532),0.0,48,48,47,False
TZA,TZ,4797.0,46532.0,46532.0,buhemba,,34.3634733,-1.352015,3,school,mapping,2017.0,9.0,15.0,30,0,0.0,0.0,30,6,0.0,0.0,30,0,0.0,0.0,1,37196,POINT (3825324.349644253 -150519.5908070923),0.3673543203622103,49,49,24,False
